CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,IB_REGISTER_DATE,CLIENT_CREATE_DATE,HIST_AVG_CA_BALANCE,ts_dt,BALANCE_COVERAGE_RATIO,DAYS_SINCE_LAST_TRANS,DAYS_SINCE_REG,cum_total_count,IS_DORMANT_WAKEUP,IS_LATE_NIGHT,cum_night_count,cum_night_ratio,IS_ANOMALOUS_TIME_ALERT,risk_score
138736,2019-10-24,0,36000000.0,Transfer,Outside_bank,2019-05-27,2019-05-02,839969.47375,2019-10-24 00:00:00,42.858700374968734,3.1666666666666665,150.0,129,0,1,2,0.01550387476714149,1,3.0
519930,2019-08-06,0,200000000.0,Transfer,Within_bank,2019-06-11,2019-06-11,4220432.277142857,2019-08-06 00:00:00,47.38851067050456,0.041666666666666664,56.0,116,0,1,4,0.03448275564803831,1,3.0
138736,2019-10-25,1,11000000.0,Transfer,Outside_bank,2019-05-27,2019-05-02,839969.47375,2019-10-25 01:00:00,13.09571400346267,0.5416666666666666,151.04166666666666,131,0,1,3,0.022900761610628883,1,3.0
430662,2019-11-27,16,50000000.0,Transfer,Outside_bank,2019-05-16,2019-05-16,1016866.24375,2019-11-27 16:00:00,49.17067540281233,195.66666666666666,195.66666666666666,0,1,0,0,0.0,0,3.0
45900,2019-06-05,14,13660612.0,Payment,Credit_card_repayment,2019-02-28,2019-02-28,121818.89909090911,2019-06-05 14:00:00,112.13869195028748,96.83333333333333,97.58333333333333,1,1,0,0,0.0,0,3.0
520086,2019-07-29,11,32000000.0,Transfer,Outside_bank,2019-04-01,2019-03-28,1946506.634,2019-07-29 11:00:00,16.439707649018782,119.45833333333333,119.45833333333333,0,1,0,0,0.0,0,3.0
520325,2019-12-26,2,20000000.0,Transfer,Outside_bank,2019-12-11,2019-11-27,900281.835,2019-12-26 02:00:00,22.215265511580437,0.2916666666666667,15.083333333333334,4,0,1,0,0.0,1,3.0
520419,2019-09-22,0,7000000.0,Transfer,Outside_bank,2019-03-14,2019-03-14,617094.743,2019-09-22 00:00:00,11.343476960857153,0.4166666666666667,192.0,16,0,1,0,0.0,1,3.0
522605,2019-09-12,13,38750438.0,Transfer,Outside_bank,2019-03-07,2019-03-07,1618978.175,2019-09-12 13:00:00,23.935120681760054,189.54166666666666,189.54166666666666,0,1,0,0,0.0,0,3.0
523675,2019-08-28,13,45000000.0,Transfer,VNDirect,2019-03-01,2019-03-01,1068673.717,2019-08-28 13:00:00,42.10826867334561,180.54166666666666,180.54166666666666,0,1,0,0,0.0,0,3.0
380071,2019-11-18,16,10000000.0,Payment,Credit_card_repayment,2019-06-05,2019-03-01,85748.68875,2019-11-18 16:00:00,116.61985908599449,129.375,166.66666666666666,3,1,0,0,0.0,0,3.0
523712,2019-06-13,1,123800000.0,Transfer,Outside_bank,2019-03-04,2019-03-04,10919401.815000001,2019-06-13 01:00:00,11.33761739858518,27.75,101.04166666666667,7,0,1,0,0.0,1,3.0
524696,2019-07-11,5,50000000.0,Transfer,Within_bank,2019-03-30,2019-03-30,485987.63499999995,2019-07-11 05:00:00,102.88327603020429,0.5,103.20833333333333,18,0,1,0,0.0,1,3.0
14325,2019-09-18,10,384600000.0,Transfer,Outside_bank,2019-06-18,2019-06-18,2833024.5200000005,2019-09-18 10:00:00,135.75597291287912,92.41666666666667,92.41666666666667,0,1,0,0,0.0,0,3.0
524696,2019-09-20,5,8000000.0,Transfer,Within_bank,2019-03-30,2019-03-30,485987.63499999995,2019-09-20 05:00:00,16.461324164832686,0.375,174.20833333333334,42,0,1,2,0.04761903628118183,1,3.0
248047,2019-10-13,17,10000000.0,Transfer,Outside_bank,2019-06-06,2019-05-06,157814.26625,2019-10-13 17:00:00,63.3656274365268,90.29166666666667,129.70833333333334,1,1,0,0,0.0,0,3.0
525989,2019-09-09,17,16000000.0,Transfer,Outside_bank,2019-05-28,2019-05-15,794363.1775,2019-09-09 17:00:00,20.141920538352977,104.70833333333333,104.70833333333333,0,1,0,0,0.0,0,3.0
527021,2019-12-23,15,35000000.0,Transfer,Outside_bank,2019-07-02,2019-06-20,1407199.3950000003,2019-12-23 15:00:00,24.87209710586272,174.625,174.625,0,1,0,0,0.0,0,3.0
370198,2019-09-17,8,112000000.0,Transfer,Outside_bank,2019-02-01,2019-02-01,6587514.619999999,2019-09-17 08:00:00,17.00185980002121,173.95833333333334,228.33333333333334,5,1,0,0,0.0,0,3.0
198597,2019-12-03,22,15000000.0,Payment,Credit_card_repayment,2019-08-23,2019-06-14,425806.45,2019-12-03 22:00:00,35.227272859882056,102.91666666666667,102.91666666666667,0,1,0,0,0.0,0,3.0
527812,2019-07-10,0,10600000.0,Transfer,Outside_bank,2019-06-27,2019-06-27,354304.9771428571,2019-07-10 00:00:00,29.91772818203133,0.041666666666666664,13.0,7,0,1,0,0.0,1,3.0
474952,2019-05-30,0,5000000.0,Transfer,Outside_bank,2019-04-01,2019-04-01,323052.94999999995,2019-05-30 00:00:00,15.477338931110912,2.2083333333333335,59.0,32,0,1,0,0.0,1,3.0
389575,2019-12-04,17,20000000.0,Transfer,Outside_bank,2019-07-29,2019-04-09,524770.9444444445,2019-12-04 17:00:00,38.11186616056295,114.29166666666667,128.70833333333334,2,1,0,0,0.0,0,3.0
101661,2019-10-24,17,35000000.0,Payment,Credit_card_repayment,2019-01-10,2019-01-04,624107.9725,2019-10-24 17:00:00,56.080039899569144,287.7083333333333,287.7083333333333,0,1,0,0,0.0,0,3.0
529413,2019-12-02,11,101000000.0,Transfer,Outside_bank,2019-03-26,2019-03-25,572489.94625,2019-12-02 11:00:00,176.42231214682363,251.45833333333334,251.45833333333334,0,1,0,0,0.0,0,3.0
529599,2019-09-06,0,28000000.0,Payment,Credit_card_repayment,2019-07-24,2019-07-24,401784.945,2019-09-06 00:00:00,69.68902231840246,0.3333333333333333,44.0,13,0,1,0,0.0,1,3.0
159989,2019-10-03,8,50000000.0,Transfer,Outside_bank,2019-04-02,2019-04-02,466267.7622222223,2019-10-03 08:00:00,107.2345206982115,184.33333333333334,184.33333333333334,0,1,0,0,0.0,0,3.0
530228,2019-11-04,0,25000000.0,Transfer,Outside_bank,2019-04-27,2019-02-27,1268579.9066666667,2019-11-04 00:00:00,19.707075501056277,0.3333333333333333,191.0,25,0,1,0,0.0,1,3.0
499841,2019-09-12,4,13429100.0,Payment,Credit_card_repayment,2019-05-13,2019-05-13,629797.1414285714,2019-09-12 04:00:00,21.322897670391914,2.7083333333333335,122.16666666666667,4,0,1,0,0.0,1,3.0
530228,2019-11-04,1,25000000.0,Transfer,Outside_bank,2019-04-27,2019-02-27,1268579.9066666667,2019-11-04 01:00:00,19.707075501056277,0.041666666666666664,191.04166666666666,26,0,1,1,0.03846152366864474,1,3.0
531863,2019-10-28,13,13565000.0,Payment,Credit_card_repayment,2019-03-25,2019-03-25,1304929.5144444446,2019-10-28 13:00:00,10.395197479820322,217.54166666666666,217.54166666666666,0,1,0,0,0.0,0,3.0
532346,2019-12-26,16,181000000.0,Transfer,Outside_bank,2019-01-23,2019-01-23,1471903.11,2019-12-26 16:00:00,122.9700506569147,337.6666666666667,337.6666666666667,0,1,0,0,0.0,0,3.0
298751,2019-12-01,4,6544639.0,Transfer,Outside_bank,2019-10-25,2019-10-25,560797.0933333334,2019-12-01 04:00:00,11.670244153696453,4.75,37.166666666666664,7,0,1,0,0.0,1,3.0
532948,2019-08-07,9,10744000.0,Transfer,Outside_bank,2019-04-18,2019-04-18,546391.0533333333,2019-08-07 09:00:00,19.66357233387722,111.375,111.375,0,1,0,0,0.0,0,3.0
536459,2019-07-26,12,100000000.0,Transfer,Within_bank,2019-01-05,2019-01-04,745952.7416666667,2019-07-26 12:00:00,134.05674972818187,185.66666666666666,202.5,1,1,0,0,0.0,0,3.0
539932,2019-12-29,1,20000000.0,Payment,Credit_card_repayment,2019-10-29,2019-10-29,1212149.07,2019-12-29 01:00:00,16.49962079320409,0.625,61.041666666666664,4,0,1,0,0.0,1,3.0
540522,2019-11-21,21,50000000.0,Transfer,Outside_bank,2019-05-21,2019-01-31,2137661.1041666665,2019-11-21 21:00:00,23.39004994866004,184.875,184.875,0,1,0,0,0.0,0,3.0
75882,2019-11-25,15,45000000.0,Transfer,Outside_bank,2019-04-16,2019-04-16,3580862.564444444,2019-11-25 15:00:00,12.56680455896131,200.20833333333334,223.625,3,1,0,0,0.0,0,3.0
540535,2019-11-15,15,20000000.0,Transfer,Outside_bank,2019-03-18,2019-01-22,59404.480833333335,2019-11-15 15:00:00,336.6749396017068,148.04166666666666,242.625,6,1,0,0,0.0,0,3.0
242784,2019-08-31,0,38774400.0,Transfer,Outside_bank,2019-04-10,2019-04-10,453615.1377777778,2019-08-31 00:00:00,85.47862884183654,2.4166666666666665,143.0,58,0,1,1,0.017241376337693733,1,3.0
540896,2019-10-15,14,45015000.0,Payment,Credit_card_repayment,2019-05-30,2019-05-30,170773.4525,2019-10-15 14:00:00,263.59483478478046,138.58333333333334,138.58333333333334,0,1,0,0,0.0,0,3.0
542052,2019-11-22,9,30000000.0,Transfer,Outside_bank,2019-04-17,2019-04-17,1973666.0444444446,2019-11-22 09:00:00,15.200139904262535,219.375,219.375,0,1,0,0,0.0,0,3.0
447464,2019-09-05,10,130000000.0,Transfer,Outside_bank,2019-02-25,2019-02-25,11358476.503636364,2019-09-05 10:00:00,11.445196893990724,131.95833333333334,192.41666666666666,3,1,0,0,0.0,0,3.0
90037,2019-07-11,1,29000000.0,Transfer,Outside_bank,2019-04-23,2019-03-14,2062564.5133333334,2019-07-11 01:00:00,14.060166269898717,2.6666666666666665,79.04166666666667,3,0,1,0,0.0,1,3.0
242784,2019-09-01,2,6180000.0,Transfer,Outside_bank,2019-04-10,2019-04-10,453615.1377777778,2019-09-01 02:00:00,13.623883960617052,1.0833333333333333,144.08333333333334,59,0,1,2,0.0338982993392713,1,3.0
542134,2019-12-30,16,11111660.0,Transfer,Outside_bank,2019-09-06,2019-09-06,2370.32,2019-12-30 16:00:00,4687.831159135343,115.66666666666667,115.66666666666667,0,1,0,0,0.0,0,3.0
543263,2019-07-28,1,5000000.0,Transfer,Outside_bank,2019-04-05,2019-04-04,434172.1377777778,2019-07-28 01:00:00,11.5161696590581,0.4166666666666667,114.04166666666667,29,0,1,1,0.03448274673008733,1,3.0
543263,2019-08-30,0,11000000.0,Transfer,Outside_bank,2019-04-05,2019-04-04,434172.1377777778,2019-08-30 00:00:00,25.335573249927823,0.041666666666666664,147.0,59,0,1,2,0.0338982993392713,1,3.0
543395,2019-12-23,16,220000000.0,Transfer,Outside_bank,2019-05-20,2019-05-20,638087.26,2019-12-23 16:00:00,344.7804301821544,217.66666666666666,217.66666666666666,0,1,0,0,0.0,0,3.0
544016,2019-04-27,2,10000000.0,Transfer,Outside_bank,2019-03-14,2019-03-14,494566.215,2019-04-27 02:00:00,20.21973943326841,6.291666666666667,44.083333333333336,3,0,1,0,0.0,1,3.0
286748,2019-12-03,13,35000000.0,Transfer,Within_bank,2019-03-14,2019-03-14,1792903.2260000003,2019-12-03 13:00:00,19.52141057712882,264.5416666666667,264.5416666666667,0,1,0,0,0.0,0,3.0
544583,2019-10-16,21,50000000.0,Transfer,Outside_bank,2019-04-10,2019-04-10,1231696.5944444444,2019-10-16 21:00:00,40.59441280029397,189.875,189.875,0,1,0,0,0.0,0,3.0
544740,2019-11-25,14,103500000.0,Transfer,Outside_bank,2019-05-25,2019-05-25,1517495.3875,2019-11-25 14:00:00,68.20449067053124,142.95833333333334,184.58333333333334,2,1,0,0,0.0,0,3.0
544871,2019-11-07,18,31039835.0,Transfer,Outside_bank,2019-04-17,2019-04-17,194844.06111111108,2019-11-07 18:00:00,159.30603592123998,204.75,204.75,0,1,0,0,0.0,0,3.0
546991,2019-12-23,9,17605153.0,Transfer,Within_bank,2019-06-21,2019-06-21,8156.055714285714,2019-12-23 09:00:00,2158.537606306241,185.375,185.375,0,1,0,0,0.0,0,3.0
550998,2019-06-08,15,50000000.0,Transfer,Outside_bank,2019-02-19,2019-02-19,1495927.6527272726,2019-06-08 15:00:00,33.4240762970784,109.625,109.625,0,1,0,0,0.0,0,3.0
248478,2019-11-25,20,20000000.0,Transfer,Outside_bank,2019-01-03,2019-01-02,11495.661666666667,2019-11-25 20:00:00,1739.7867615219595,284.3333333333333,326.8333333333333,3,1,0,0,0.0,0,3.0
481450,2019-10-12,10,286765000.0,Transfer,Outside_bank,2019-05-18,2019-05-18,138134.82625,2019-10-12 10:00:00,2075.9790109718274,144.95833333333334,147.41666666666666,3,1,0,0,0.0,0,3.0
76719,2019-12-05,17,36437750.0,Payment,Credit_card_repayment,2019-07-06,2019-03-14,89886.97,2019-12-05 17:00:00,405.3729922807084,152.70833333333334,152.70833333333334,0,1,0,0,0.0,0,3.0
550998,2019-10-10,14,100000000.0,Transfer,Outside_bank,2019-02-19,2019-02-19,1495927.6527272726,2019-10-10 14:00:00,66.8481525941568,122.04166666666667,233.58333333333334,2,1,0,0,0.0,0,3.0
149641,2019-10-28,3,10400000.0,Transfer,Within_bank,2019-07-26,2019-07-26,731274.4783333334,2019-10-28 03:00:00,14.221746154139952,0.125,94.125,61,0,1,3,0.049180319806504946,1,3.0
218166,2019-11-17,5,9000000.0,Transfer,Outside_bank,2019-01-29,2019-01-29,164453.32333333333,2019-11-17 05:00:00,54.72677485033534,35.416666666666664,292.2083333333333,25,0,1,0,0.0,1,3.0
102567,2019-12-19,12,20000000.0,Payment,Credit_card_repayment,2019-07-25,2019-07-25,367741.94,2019-12-19 12:00:00,54.385964242903974,147.5,147.5,0,1,0,0,0.0,0,3.0
551307,2019-08-24,11,45000000.0,Payment,Credit_card_repayment,2019-04-02,2019-04-02,1060750.358888889,2019-08-24 11:00:00,42.42279969314572,144.45833333333334,144.45833333333334,0,1,0,0,0.0,0,3.0
206586,2019-11-04,12,19899534.0,Payment,Credit_card_repayment,2019-02-14,2019-02-12,121457.23,2019-11-04 12:00:00,163.83984714917014,263.5,263.5,0,1,0,0,0.0,0,3.0
242784,2019-10-06,3,6200000.0,Transfer,Outside_bank,2019-04-10,2019-04-10,453615.1377777778,2019-10-06 03:00:00,13.6679741999718,1.5416666666666667,179.125,88,0,1,4,0.04545454028925679,1,3.0
554339,2019-08-31,10,14000000.0,Transfer,Outside_bank,2019-04-12,2019-04-12,1009684.4866666668,2019-08-31 10:00:00,13.865717642231386,141.41666666666666,141.41666666666666,0,1,0,0,0.0,0,3.0
96529,2019-10-03,14,59801392.0,Payment,Credit_card_repayment,2019-06-25,2019-06-25,871081.216,2019-10-03 14:00:00,68.65191316364407,100.58333333333333,100.58333333333333,0,1,0,0,0.0,0,3.0
185559,2019-06-21,11,20000000.0,Transfer,Within_bank,2019-03-15,2019-03-15,1913899.6260000002,2019-06-21 11:00:00,10.449868806179232,98.45833333333333,98.45833333333333,0,1,0,0,0.0,0,3.0
472573,2019-08-26,14,20000000.0,Payment,Credit_card_repayment,2019-04-18,2019-04-18,349417.4975,2019-08-26 14:00:00,57.23811813238579,130.58333333333334,130.58333333333334,0,1,0,0,0.0,0,3.0
139821,2019-12-07,2,5700000.0,Payment,Credit_card_repayment,2019-09-19,2019-09-19,216586.035,2019-12-07 02:00:00,26.31748625776738,4.5,79.08333333333333,8,0,1,0,0.0,1,3.0
554983,2019-12-25,15,28100000.0,Transfer,Outside_bank,2019-08-27,2019-08-26,934536.1699999999,2019-12-25 15:00:00,30.068392109102977,120.625,120.625,0,1,0,0,0.0,0,3.0
455127,2019-08-31,0,35000000.0,Transfer,Outside_bank,2019-04-18,2019-04-12,908740.4514285715,2019-08-31 00:00:00,38.51484760537912,0.08333333333333333,135.0,38,0,1,1,0.026315782548478276,1,3.0
556195,2019-11-08,0,12100000.0,Transfer,Outside_bank,2019-09-19,2019-05-07,906143.5833333334,2019-11-08 00:00:00,13.353292151951784,22.5,50.0,4,0,1,0,0.0,1,3.0
254914,2019-11-23,17,400000000.0,Transfer,Within_bank,2019-07-31,2019-07-31,176599.785,2019-11-23 17:00:00,2265.008419898982,115.70833333333333,115.70833333333333,0,1,0,0,0.0,0,3.0
277560,2019-12-11,16,11690000.0,Transfer,Within_bank,2019-01-11,2019-01-10,103149.24166666665,2019-12-11 16:00:00,113.33093496357122,334.6666666666667,334.6666666666667,0,1,0,0,0.0,0,3.0
102965,2019-10-15,16,30000000.0,Transfer,Outside_bank,2019-07-12,2019-07-11,1960477.42,2019-10-15 16:00:00,15.302395066527712,95.66666666666667,95.66666666666667,0,1,0,0,0.0,0,3.0
378060,2019-09-21,5,97176000.0,Payment,Credit_card_repayment,2019-07-25,2019-07-25,211120.646,2019-09-21 05:00:00,460.2865794347614,10.916666666666666,58.208333333333336,10,0,1,0,0.0,1,3.0
558307,2019-12-21,1,10746110.0,Payment,Credit_card_repayment,2019-05-13,2019-04-29,297665.77875,2019-12-21 01:00:00,36.101261101513124,29.583333333333332,222.04166666666666,6,0,1,0,0.0,1,3.0
242784,2019-10-13,3,5000000.0,Transfer,Outside_bank,2019-04-10,2019-04-10,453615.1377777778,2019-10-13 03:00:00,11.022559838686934,0.75,186.125,100,0,1,5,0.0499999950000005,1,3.0
425664,2019-10-22,9,25000000.0,Payment,Credit_card_repayment,2019-07-22,2019-07-22,656047.465,2019-10-22 09:00:00,38.10699885810691,92.375,92.375,0,1,0,0,0.0,0,3.0
249167,2019-11-26,7,200000000.0,Transfer,Outside_bank,2019-05-28,2019-05-28,2879906.50625,2019-11-26 07:00:00,69.44669889986486,177.79166666666666,182.29166666666666,4,1,0,0,0.0,0,3.0
90515,2019-12-11,3,10470000.0,Transfer,Within_bank,2019-08-09,2019-07-29,924214.5279999999,2019-12-11 03:00:00,11.32853864842808,0.375,124.125,241,0,1,2,0.008298754842375317,1,3.0
90515,2019-12-11,4,15000000.0,Transfer,Within_bank,2019-08-09,2019-07-29,924214.5279999999,2019-12-11 04:00:00,16.229998063650545,0.041666666666666664,124.16666666666667,242,0,1,3,0.012396693702615962,1,3.0
425699,2019-11-02,15,15950000.0,Payment,Credit_card_repayment,2019-07-26,2019-07-25,473356.70166666666,2019-11-02 15:00:00,33.69551955957071,99.625,99.625,0,1,0,0,0.0,0,3.0
562106,2019-11-19,12,29980000.0,Transfer,Outside_bank,2019-03-26,2019-03-19,2580.65,2019-11-19 12:00:00,11617.228172680416,197.91666666666666,238.5,2,1,0,0,0.0,0,3.0
15953,2019-12-03,15,47000000.0,Transfer,Outside_bank,2019-04-25,2019-04-25,2078313.977777778,2019-12-03 15:00:00,22.6144848672135,169.375,222.625,2,1,0,0,0.0,0,3.0
562803,2019-11-02,3,20000000.0,Transfer,Outside_bank,2019-04-26,2019-04-26,689100.7344444445,2019-11-02 03:00:00,29.023332874305872,0.25,190.125,10,0,1,0,0.0,1,3.0
160683,2019-11-22,17,50000000.0,Transfer,Within_bank,2019-08-20,2019-08-20,3046654.472,2019-11-22 17:00:00,16.411444244615307,94.70833333333333,94.70833333333333,0,1,0,0,0.0,0,3.0
563988,2019-12-01,0,14640000.0,Transfer,Outside_bank,2019-10-23,2019-10-23,613279.085,2019-12-01 00:00:00,23.87167662787862,26.666666666666668,39.0,5,0,1,0,0.0,1,3.0
414846,2019-10-02,5,190000000.0,Transfer,Outside_bank,2019-01-10,2019-01-03,5888666.998333334,2019-10-02 05:00:00,32.265366687138695,207.54166666666666,265.2083333333333,2,1,1,0,0.0,0,3.0
380404,2019-08-20,14,50000000.0,Transfer,Outside_bank,2019-04-18,2019-04-18,3214848.9366666665,2019-08-20 14:00:00,15.552830314847466,123.95833333333333,124.58333333333333,1,1,0,0,0.0,0,3.0
364826,2019-09-26,0,28364700.0,Transfer,Outside_bank,2019-04-23,2019-04-23,329959.11375,2019-09-26 00:00:00,85.96428714083474,12.416666666666666,156.0,7,0,1,0,0.0,1,3.0
566204,2019-12-16,15,200000000.0,Transfer,Within_bank,2019-06-15,2019-06-15,14132063.772857143,2019-12-16 15:00:00,14.152214652752276,184.625,184.625,0,1,0,0,0.0,0,3.0
249441,2019-10-21,14,44809500.0,Payment,Credit_card_repayment,2019-06-12,2019-06-12,812502.7966666665,2019-10-21 14:00:00,55.14996401647074,131.58333333333334,131.58333333333334,0,1,0,0,0.0,0,3.0
481537,2019-12-13,11,47800000.0,Transfer,Outside_bank,2019-07-31,2019-07-31,1225973.8075,2019-12-13 11:00:00,38.98941372742998,135.45833333333334,135.45833333333334,0,1,0,0,0.0,0,3.0
566647,2019-11-17,5,35000000.0,Transfer,Outside_bank,2019-10-26,2019-10-26,3086459.865,2019-11-17 05:00:00,11.339852624290192,0.5833333333333334,22.208333333333332,6,0,1,0,0.0,1,3.0
567214,2019-04-24,18,86200000.0,Transfer,Outside_bank,2019-01-14,2019-01-02,408775.2866666667,2019-04-24 18:00:00,210.87380477622298,92.25,100.75,1,1,0,0,0.0,0,3.0
464319,2019-10-09,15,510000000.0,Transfer,Outside_bank,2019-06-15,2019-06-12,93228.24571428572,2019-10-09 15:00:00,5470.445099956936,116.625,116.625,0,1,0,0,0.0,0,3.0
354324,2019-07-26,20,10000000.0,Transfer,Outside_bank,2019-04-06,2019-03-11,234022.661,2019-07-26 20:00:00,42.730904592067226,111.83333333333333,111.83333333333333,0,1,0,0,0.0,0,3.0
501562,2019-09-21,0,10000000.0,Payment,Credit_card_repayment,2019-05-20,2019-01-10,43813.269166666665,2019-09-21 00:00:00,228.24135673778096,25.416666666666668,124.0,11,0,1,0,0.0,1,3.0
568914,2019-11-25,14,49000000.0,Payment,Credit_card_repayment,2019-06-25,2019-06-25,184903.226,2019-11-25 14:00:00,265.0034888918053,153.58333333333334,153.58333333333334,0,1,0,0,0.0,0,3.0
570077,2019-12-03,0,24880000.0,Transfer,Outside_bank,2019-10-22,2019-10-22,1363091.6566666665,2019-12-03 00:00:00,18.252624376455767,9.583333333333334,42.0,10,0,1,0,0.0,1,3.0
434242,2019-10-09,10,200000000.0,Transfer,Outside_bank,2019-04-03,2019-04-03,6967936.037777778,2019-10-09 10:00:00,28.70290411900756,138.75,189.41666666666666,1,1,0,0,0.0,0,3.0
407562,2019-12-11,9,70000000.0,Transfer,Within_bank,2019-07-01,2019-05-31,33170.98375,2019-12-11 09:00:00,2110.2780823887147,163.375,163.375,0,1,0,0,0.0,0,3.0
571161,2019-09-03,12,49222561.0,Payment,Credit_card_repayment,2019-05-31,2019-05-31,582108.0225,2019-09-03 12:00:00,84.55915241943674,95.5,95.5,0,1,0,0,0.0,0,3.0
165248,2019-11-19,16,250000000.0,Transfer,Outside_bank,2019-01-26,2019-01-26,251745.14,2019-11-19 16:00:00,993.0678303861966,297.6666666666667,297.6666666666667,0,1,0,0,0.0,0,3.0
571507,2019-11-28,15,20000000.0,Transfer,Outside_bank,2019-08-22,2019-08-21,1784214.8699999999,2019-11-28 15:00:00,11.209412238497881,98.625,98.625,0,1,0,0,0.0,0,3.0
334793,2019-06-06,5,100000000.0,Transfer,Outside_bank,2019-01-19,2019-01-19,3307993.6116666663,2019-06-06 05:00:00,30.229804449143028,138.20833333333334,138.20833333333334,0,1,1,0,0.0,0,3.0
218904,2019-11-24,0,500000000.0,Transfer,Outside_bank,2019-11-23,2019-11-21,16583685.0,2019-11-24 00:00:00,30.150114404590926,0.16666666666666666,1.0,3,0,1,0,0.0,1,3.0
571670,2019-12-03,16,500000000.0,Transfer,Outside_bank,2019-02-13,2019-02-13,52801.75,2019-12-03 16:00:00,9469.383115243456,293.6666666666667,293.6666666666667,0,1,0,0,0.0,0,3.0
16064,2019-12-23,18,15682676.0,Payment,Credit_card_repayment,2019-09-19,2019-09-19,166418.6775,2019-12-23 18:00:00,94.23627344387255,95.75,95.75,0,1,0,0,0.0,0,3.0
242784,2019-12-09,0,17980961.0,Transfer,Outside_bank,2019-04-10,2019-04-10,453615.1377777778,2019-12-09 00:00:00,39.639243715919214,0.16666666666666666,243.0,161,0,1,8,0.04968943790748833,1,3.0
287264,2019-06-22,12,100000000.0,Transfer,Outside_bank,2019-02-01,2019-02-01,5662494.882727273,2019-06-22 12:00:00,17.66006010969843,141.5,141.5,0,1,0,0,0.0,0,3.0
263323,2019-06-20,17,39700000.0,Payment,Credit_card_repayment,2019-03-07,2019-03-07,585620.517,2019-06-20 17:00:00,67.79134071786984,105.70833333333333,105.70833333333333,0,1,0,0,0.0,0,3.0
130028,2019-01-30,1,20250000.0,Payment,Credit_card_repayment,2019-01-23,2019-01-23,118764.44499999999,2019-01-30 01:00:00,170.50557511799886,0.5,7.041666666666667,19,0,1,0,0.0,1,3.0
571963,2019-06-04,0,50000000.0,Transfer,Within_bank,2019-05-07,2019-05-07,2373581.35,2019-06-04 00:00:00,21.06521438575903,0.08333333333333333,28.0,37,0,1,1,0.0270270197224271,1,3.0
334793,2019-10-16,8,65000000.0,Transfer,Outside_bank,2019-01-19,2019-01-19,3307993.6116666663,2019-10-16 08:00:00,19.649372891942967,100.08333333333333,270.3333333333333,5,1,0,1,0.19999960000080003,0,3.0
575025,2019-08-28,9,19000000.0,Transfer,Within_bank,2019-02-26,2019-02-22,234496.80000000002,2019-08-28 09:00:00,81.02455981996238,183.375,183.375,0,1,0,0,0.0,0,3.0
