CUSTOMER_NUMBER,anomaly_score_sample,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
5629,-0.5839309546825666,Topup,eWallet,2019-12-03,Tue,1,1,89330.0,NaN,iOS,43.244.xx.xx (NA),M,2019-10-23,1999-09-27,0,2019-12-01,MYbank,1,SMART_OTP,State servant,89330.0,1,89330.0,1,89330.0,1,278330.0,2,278330.0,2,278330.0,2,2872549.255,308541.25,8,1.375,0,33.0,LOGIN,0.0,0.0,0.5100732513789368,-1.4732198055046684
5757,-0.5893716806066196,Payment,Credit_card_repayment,2019-10-23,Wed,22,1,499000.0,NaN,iOS,47.248.xx.xx (TH),M,2019-08-20,1992-07-17,0,2019-08-20,BRANCH,1,SMART_OTP,State servant,499000.0,1,499000.0,1,499000.0,1,499000.0,1,499000.0,1,499000.0,1,9015587.132,67527611.0,6,64.91666666666667,0,1330.0,LOGIN,0.0,31.0,0.83024558513745,-0.8305512516605924
5822,-0.5661765585144461,Transfer,Outside_bank,2019-09-09,Mon,10,1,40000000.0,447414,Android,235.176.xx.xx (HN),M,2019-06-07,1991-05-05,0,2019-08-14,AUTO-JOB,1,SMART_OTP,Commercial associate,40000000.0,1,40000000.0,1,40000000.0,1,40000000.0,1,40000000.0,1,40000000.0,1,75948.63,40000000.0,1,26.416666666666668,1,1.0,LOGIN,0.0,1.0,0.0,-1.1262975272547209
5965,-0.5695127439582572,Transfer,Outside_bank,2019-07-17,Wed,14,1,50000000.0,343415,Android,58.59.xx.xx (DN),F,2019-02-26,1986-03-20,0,2019-02-26,BRANCH,1,SMART_OTP,Unemployed,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,13410765.73090909,30187500.0,4,141.58333333333334,1,3360.0,LOGIN,0.0,14.0,0.0,-0.9610724493315724
5965,-0.5835722463343294,Transfer,Outside_bank,2019-12-18,Wed,15,1,20000000.0,365022,Android,79.138.xx.xx (DN),F,2019-02-26,1986-03-20,0,2019-02-26,BRANCH,1,SMART_OTP,Unemployed,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,13410765.73090909,30187500.0,4,144.25,1,7057.0,LOGIN,0.0,26.0,0.0,-0.9610724493315724
5972,-0.5722848106408364,Payment,Credit_card_repayment,2019-04-23,Tue,18,2,45000000.0,NaN,Android,234.135.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,45000000.0,1,45000000.0,1,45000000.0,1,45000000.0,1,45000000.0,1,45000000.0,1,998204.5166666667,91619114.28571428,70,0.75,0,6.0,LOGIN,0.0,1.0,0.07809551432749505,-0.9688116412167626
5972,-0.598855906168939,Payment,Credit_card_repayment,2019-04-23,Tue,21,4,160400000.0,NaN,Android,4.195.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,160400000.0,1,205400000.0,2,205400000.0,2,205400000.0,2,205400000.0,2,205400000.0,2,998204.5166666667,91619114.28571428,70,0.125,0,9.0,LOGIN,0.0,2.0,0.07809551432749505,-0.9688116412167626
5972,-0.6061198082655302,Payment,Credit_card_repayment,2019-04-24,Wed,19,14,449250000.0,NaN,Android,113.148.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,449250000.0,1,449250000.0,1,609650000.0,2,654650000.0,3,654650000.0,3,654650000.0,3,998204.5166666667,91619114.28571428,70,0.9166666666666666,0,31.0,LOGIN_FINGER,0.22222197530891633,9.0,0.07809551432749505,-0.9688116412167626
5972,-0.5865531785972561,Payment,Credit_card_repayment,2019-04-25,Thu,12,1,300000000.0,NaN,Android,85.238.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,300000000.0,1,300000000.0,1,749250000.0,2,954650000.0,4,954650000.0,4,954650000.0,4,998204.5166666667,91619114.28571428,70,0.7083333333333334,0,48.0,LOGIN,0.33333305555578707,12.0,0.07809551432749505,-0.9688116412167626
5972,-0.5865566518399945,Payment,Credit_card_repayment,2019-04-25,Thu,17,9,191251000.0,NaN,Android,95.60.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,191251000.0,1,191251000.0,1,940501000.0,3,1145901000.0,5,1145901000.0,5,1145901000.0,5,998204.5166666667,91619114.28571428,70,0.20833333333333334,0,53.0,LOGIN,0.30769207100609924,13.0,0.07809551432749505,-0.9688116412167626
5972,-0.5700152836423542,Payment,Credit_card_repayment,2019-05-14,Tue,11,2,46350000.0,NaN,Android,195.24.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,46350000.0,1,46350000.0,1,46350000.0,1,46350000.0,1,46350000.0,1,1386722000.0,10,998204.5166666667,91619114.28571428,70,7.75,0,503.0,LOGIN_FINGER,0.32142845663269404,28.0,0.07809551432749505,-0.9688116412167626
5972,-0.5871348025378818,Payment,Credit_card_repayment,2019-05-29,Wed,11,4,308000000.0,NaN,Android,104.118.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,308000000.0,1,308000000.0,1,308000000.0,1,308000000.0,1,492300000.0,6,922011000.0,14,998204.5166666667,91619114.28571428,70,5.0,0,863.0,LOGIN_FINGER,0.40384607618344687,52.0,0.07809551432749505,-0.9688116412167626
5972,-0.5664551863500162,Payment,Credit_card_repayment,2019-06-03,Mon,21,3,110100000.0,NaN,Android,163.183.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,110100000.0,1,110100000.0,1,110100000.0,1,110100000.0,1,418100000.0,2,974371000.0,13,998204.5166666667,91619114.28571428,70,5.416666666666667,0,993.0,LOGIN_FINGER,0.4137930321046496,58.0,0.07809551432749505,-0.9688116412167626
5972,-0.5823206114388847,Payment,Credit_card_repayment,2019-06-12,Wed,9,1,79000000.0,NaN,Android,80.22.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,79000000.0,1,79000000.0,1,79000000.0,1,79000000.0,1,79000000.0,1,1086630000.0,15,998204.5166666667,91619114.28571428,70,7.416666666666667,0,1197.0,LOGIN,0.43999994133334114,75.0,0.07809551432749505,-0.9688116412167626
5972,-0.5821129479531786,Payment,Credit_card_repayment,2019-07-01,Mon,12,2,200000000.0,NaN,Android,30.198.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,203000000.0,2,744090000.0,10,998204.5166666667,91619114.28571428,70,5.958333333333333,0,1656.0,LOGIN,0.44444438957476673,81.0,0.07809551432749505,-0.9688116412167626
5972,-0.610652656494132,Payment,Credit_card_repayment,2019-07-17,Wed,20,3,152000000.0,NaN,Android,87.195.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,152000000.0,1,152000000.0,1,152000000.0,1,152000000.0,1,152000000.0,1,537000000.0,6,998204.5166666667,91619114.28571428,70,16.333333333333332,0,2048.0,LOGIN,0.44444438957476673,81.0,0.07809551432749505,-0.9688116412167626
5972,-0.5773056871948381,Payment,Credit_card_repayment,2019-07-24,Wed,20,4,202000000.0,NaN,Android,199.95.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,202000000.0,1,202000000.0,1,202000000.0,1,202000000.0,1,354000000.0,2,557000000.0,4,998204.5166666667,91619114.28571428,70,7.0,0,2216.0,LOGIN_FINGER,0.44047613803855495,84.0,0.07809551432749505,-0.9688116412167626
5972,-0.5677405914718995,Payment,Credit_card_repayment,2019-08-02,Fri,20,2,102000000.0,NaN,Android,168.53.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,102000000.0,1,202000000.0,2,202000000.0,2,202000000.0,2,252000000.0,3,606000000.0,5,998204.5166666667,91619114.28571428,70,0.041666666666666664,0,2432.0,LOGIN_FINGER,0.4444443950617339,90.0,0.07809551432749505,-0.9688116412167626
5972,-0.5830034082228905,Payment,Credit_card_repayment,2019-08-05,Mon,11,6,354000000.0,NaN,Android,81.14.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,354000000.0,1,354000000.0,1,354000000.0,1,354000000.0,1,606000000.0,4,960000000.0,6,998204.5166666667,91619114.28571428,70,2.625,0,2495.0,LOGIN_FINGER,0.44565212547259503,92.0,0.07809551432749505,-0.9688116412167626
5972,-0.609854208131143,Payment,Credit_card_repayment,2019-08-20,Tue,11,3,127000000.0,NaN,Android,224.154.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,127000000.0,1,127000000.0,1,127000000.0,1,127000000.0,1,127000000.0,1,995000000.0,7,998204.5166666667,91619114.28571428,70,14.958333333333334,0,2855.0,LOGIN_FINGER,0.443298923371245,97.0,0.07809551432749505,-0.9688116412167626
5972,-0.5685016123801918,Payment,Credit_card_repayment,2019-08-20,Tue,12,2,55000000.0,NaN,Android,70.178.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,182000000.0,2,182000000.0,2,182000000.0,2,182000000.0,2,182000000.0,2,1050000000.0,8,998204.5166666667,91619114.28571428,70,0.041666666666666664,0,2856.0,LOGIN,0.4489795460224953,98.0,0.07809551432749505,-0.9688116412167626
5972,-0.5726898544513954,Payment,Credit_card_repayment,2019-08-28,Wed,20,5,263800000.0,NaN,Android,120.84.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,320000000.0,2,320000000.0,2,344000000.0,3,429000000.0,4,489000000.0,5,1337000000.0,12,998204.5166666667,91619114.28571428,70,0.3333333333333333,0,3056.0,LOGIN_FINGER,0.4495412431613538,109.0,0.07809551432749505,-0.9688116412167626
5972,-0.6272552470056517,Payment,Credit_card_repayment,2019-09-16,Mon,19,9,280000000.0,NaN,Android,92.10.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,280000000.0,1,280000000.0,1,280000000.0,1,280000000.0,1,280000000.0,1,1242500000.0,11,998204.5166666667,91619114.28571428,70,13.291666666666666,0,3511.0,LOGIN_FINGER,0.453781474472145,119.0,0.07809551432749505,-0.9688116412167626
5972,-0.5816782610505704,Payment,Credit_card_repayment,2019-09-16,Mon,21,1,32000000.0,NaN,Android,60.191.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,32000000.0,1,312000000.0,2,312000000.0,2,312000000.0,2,312000000.0,2,1274500000.0,12,998204.5166666667,91619114.28571428,70,0.08333333333333333,0,3513.0,LOGIN,0.45833329513889204,120.0,0.07809551432749505,-0.9688116412167626
5972,-0.5987497971763728,Payment,Credit_card_repayment,2019-09-25,Wed,11,2,65000000.0,NaN,Android,21.113.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,65000000.0,1,65000000.0,1,65000000.0,1,65000000.0,1,65000000.0,1,1097500000.0,10,998204.5166666667,91619114.28571428,70,8.583333333333334,0,3719.0,LOGIN_FINGER,0.45528451583052715,123.0,0.07809551432749505,-0.9688116412167626
5972,-0.5947005549324694,Payment,Credit_card_repayment,2019-10-10,Thu,9,2,52500000.0,NaN,Android,247.163.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,52500000.0,1,52500000.0,1,52500000.0,1,52500000.0,1,52500000.0,1,483050000.0,7,998204.5166666667,91619114.28571428,70,11.791666666666666,0,4077.0,LOGIN_FINGER,0.457364305630674,129.0,0.07809551432749505,-0.9688116412167626
5972,-0.6149036058033559,Payment,Credit_card_repayment,2019-10-25,Fri,8,2,72000000.0,NaN,Android,239.58.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,72000000.0,1,72000000.0,1,72000000.0,1,72000000.0,1,72000000.0,1,243050000.0,6,998204.5166666667,91619114.28571428,70,14.958333333333334,0,4436.0,LOGIN_FINGER,0.45801523221257767,131.0,0.07809551432749505,-0.9688116412167626
5972,-0.5720296803114342,Payment,Credit_card_repayment,2019-10-25,Fri,9,1,45150000.0,NaN,Android,9.202.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,151150000.0,3,151150000.0,3,151150000.0,3,151150000.0,3,151150000.0,3,322200000.0,8,998204.5166666667,91619114.28571428,70,0.0,1,4437.0,LOGIN_FINGER,0.45801523221257767,131.0,0.07809551432749505,-0.9688116412167626
5972,-0.5960708893065763,Payment,Credit_card_repayment,2019-10-27,Sun,11,6,317300000.0,NaN,Android,72.136.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,317300000.0,1,317300000.0,1,381300000.0,2,381300000.0,2,532450000.0,5,585950000.0,7,998204.5166666667,91619114.28571428,70,0.875,0,4487.0,LOGIN_FINGER,0.45925922524005736,135.0,0.07809551432749505,-0.9688116412167626
5972,-0.5711253425761557,Payment,Credit_card_repayment,2019-11-01,Fri,14,2,91300000.0,NaN,Android,154.87.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,91300000.0,1,91300000.0,1,91300000.0,1,91300000.0,1,503600000.0,4,707250000.0,8,998204.5166666667,91619114.28571428,70,5.0,0,4610.0,LOGIN,0.4637680823356462,138.0,0.07809551432749505,-0.9688116412167626
5972,-0.5926546771457444,Payment,Credit_card_repayment,2019-11-21,Thu,14,2,30000000.0,NaN,Android,116.95.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,30000000.0,1,30000000.0,1,30000000.0,1,30000000.0,1,30000000.0,1,769286000.0,12,998204.5166666667,91619114.28571428,70,12.041666666666666,0,5090.0,LOGIN,0.46621618471512266,148.0,0.07809551432749505,-0.9688116412167626
5972,-0.5819970962378928,Payment,Credit_card_repayment,2019-12-05,Thu,10,1,39000000.0,NaN,Android,197.65.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,39000000.0,1,39000000.0,1,39000000.0,1,39000000.0,1,39000000.0,1,152700000.0,5,998204.5166666667,91619114.28571428,70,13.833333333333334,0,5422.0,LOGIN,0.4666666355555576,150.0,0.07809551432749505,-0.9688116412167626
5972,-0.6016874955276127,Payment,Credit_card_repayment,2019-12-23,Mon,11,4,62000000.0,NaN,Android,26.102.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,62000000.0,1,62000000.0,1,62000000.0,1,62000000.0,1,62000000.0,1,101000000.0,2,998204.5166666667,91619114.28571428,70,18.041666666666668,0,5855.0,LOGIN,0.46710523242728735,152.0,0.07809551432749505,-0.9688116412167626
5972,-0.580511916532226,Payment,Credit_card_repayment,2019-12-26,Thu,15,3,95200000.0,NaN,Android,71.182.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,95200000.0,1,95200000.0,1,95200000.0,1,140200000.0,2,202200000.0,3,241200000.0,4,998204.5166666667,91619114.28571428,70,1.125,0,5931.0,LOGIN_FINGER,0.464968123250438,157.0,0.07809551432749505,-0.9688116412167626
5972,-0.5764685598266723,Payment,Credit_card_repayment,2019-12-30,Mon,13,4,125300000.0,NaN,Android,91.178.xx.xx (BD),M,2019-04-23,1991-10-15,0,2019-04-23,BRANCH,0,SMART_OTP,Working,125300000.0,1,125300000.0,1,125300000.0,1,125300000.0,1,265500000.0,3,366500000.0,5,998204.5166666667,91619114.28571428,70,3.9166666666666665,0,6025.0,LOGIN_FINGER,0.46540877576045436,159.0,0.07809551432749505,-0.9688116412167626
6029,-0.5679138799653717,Payment,Credit_card_repayment,2019-08-01,Thu,12,1,1186230.0,NaN,iOS,105.140.xx.xx (NA),M,2019-05-10,1986-07-14,0,2019-07-04,BRANCH,0,SMART_OTP,Commercial associate,1186230.0,1,1186230.0,1,1186230.0,1,1186230.0,1,1186230.0,1,2284230.0,2,416537.49500000005,3094111.0,8,27.625,0,999.0,LOGIN,0.37499953125058594,8.0,0.5423575138314531,-0.9778756847666201
6029,-0.5928105415729342,Payment,Credit_card_repayment,2019-09-04,Wed,14,1,1700000.0,NaN,iOS,243.189.xx.xx (NA),M,2019-05-10,1986-07-14,0,2019-07-04,BRANCH,0,SMART_OTP,Commercial associate,1700000.0,1,1700000.0,1,1700000.0,1,1700000.0,1,1700000.0,1,1700000.0,1,416537.49500000005,3094111.0,8,34.083333333333336,0,481.0,LOGIN,0.3055554706790359,36.0,0.5423575138314531,-0.9778756847666201
6029,-0.5908284042780418,Payment,Credit_card_repayment,2019-11-02,Sat,10,1,3132533.0,NaN,iOS,9.10.xx.xx (NA),M,2019-05-10,1986-07-14,0,2019-07-04,BRANCH,0,SMART_OTP,Commercial associate,3132533.0,1,3132533.0,1,3132533.0,1,3132533.0,1,3132533.0,1,3132533.0,1,416537.49500000005,3094111.0,8,32.0,0,1893.0,LOGIN,0.22058820285467604,68.0,0.5423575138314531,-0.9778756847666201
6029,-0.6025686900867392,Payment,Credit_card_repayment,2019-11-25,Mon,17,1,6000000.0,NaN,iOS,120.127.xx.xx (NA),M,2019-05-10,1986-07-14,0,2019-07-04,BRANCH,0,SMART_OTP,Commercial associate,6000000.0,1,6000000.0,1,6000000.0,1,6000000.0,1,6000000.0,1,9132533.0,2,416537.49500000005,3094111.0,8,23.291666666666668,0,103.0,LOGIN,0.2708333051215307,96.0,0.5423575138314531,-0.9778756847666201
6076,-0.6134146717364507,Transfer,Within_bank,2019-09-14,Sat,9,2,210000000.0,837301,Android,123.7.xx.xx (TH),F,2019-08-30,2001-08-30,0,2019-08-30,BRANCH,0,SMART_OTP,Commercial associate,210000000.0,1,210000000.0,1,210000000.0,1,210000000.0,1,210000000.0,1,210000000.0,1,870053.2975,7272733.783783784,37,15.375,1,46.0,LOGIN,0.19999960000080003,5.0,0.14514474297114893,-1.386093301675598
6076,-0.5733973488695542,Transfer,Within_bank,2019-11-03,Sun,14,1,50000000.0,697039,Android,104.205.xx.xx (TH),F,2019-08-30,2001-08-30,0,2019-08-30,BRANCH,0,SMART_OTP,Commercial associate,50000000.0,1,50000000.0,1,50000000.0,1,50150000.0,2,50740000.0,6,52005000.0,12,870053.2975,7272733.783783784,37,1.125,1,1251.0,LOGIN_FINGER,0.4599999080000184,50.0,0.14514474297114893,-1.386093301675598
6316,-0.6028379986647013,Payment,Credit_card_repayment,2019-06-03,Mon,23,1,141306653.0,NaN,iOS,127.132.xx.xx (HN),M,2019-04-03,1988-09-04,0,2019-04-04,BRANCH,0,SMART_OTP,Commercial associate,141306653.0,1,141306653.0,1,141306653.0,1,141306653.0,1,141306653.0,1,141306653.0,1,13049500.718888888,162344673.5,12,60.583333333333336,0,1454.0,LOGIN,0.0,1.0,0.616826590034932,-1.1652131634503893
6316,-0.6242845587319127,Payment,Credit_card_repayment,2019-09-27,Fri,17,1,50491651.0,NaN,iOS,145.142.xx.xx (HN),M,2019-04-03,1988-09-04,0,2019-04-04,BRANCH,0,SMART_OTP,Commercial associate,300491651.0,2,300491651.0,2,300491651.0,2,300491651.0,2,300491651.0,2,300491651.0,2,13049500.718888888,162344673.5,12,115.75,0,4232.0,LOGIN,0.0,3.0,0.616826590034932,-1.1652131634503893
6316,-0.5671522485307231,Payment,Credit_card_repayment,2019-11-02,Sat,8,1,24387778.0,NaN,iOS,128.151.xx.xx (HN),M,2019-04-03,1988-09-04,0,2019-04-04,BRANCH,0,SMART_OTP,Commercial associate,24387778.0,1,24387778.0,1,24387778.0,1,24387778.0,1,24387778.0,1,1097387778.0,6,13049500.718888888,162344673.5,12,9.916666666666666,0,5087.0,LOGIN,0.0,24.0,0.616826590034932,-1.1652131634503893
6316,-0.592147932968382,Payment,Credit_card_repayment,2019-12-04,Wed,17,1,10050000.0,NaN,iOS,220.246.xx.xx (HN),M,2019-04-03,1988-09-04,0,2019-04-04,BRANCH,0,SMART_OTP,Commercial associate,10050000.0,1,10050000.0,1,10050000.0,1,10050000.0,1,10050000.0,1,10050000.0,1,13049500.718888888,162344673.5,12,32.375,0,5864.0,LOGIN,0.0,27.0,0.616826590034932,-1.1652131634503893
6341,-0.5936996050057707,Transfer,Outside_bank,2019-02-08,Fri,0,1,30000000.0,758123,iOS,132.60.xx.xx (HN),M,2019-01-16,1989-11-10,0,2019-01-16,BRANCH,1,SMART_OTP,Working,30000000.0,1,30000000.0,1,30000000.0,1,31500000.0,2,41500000.0,3,42080000.0,5,7991694.751666666,5263241.693548387,186,2.0,1,535.0,LOGIN,0.4745761907497982,59.0,0.07391413572974838,-1.200342061301133
6341,-0.5884966807235626,Transfer,Outside_bank,2019-02-09,Sat,0,1,35000000.0,595587,iOS,86.24.xx.xx (HN),M,2019-01-16,1989-11-10,0,2019-01-16,BRANCH,1,SMART_OTP,Working,35000000.0,1,35000000.0,1,75000000.0,3,75000000.0,3,86500000.0,5,87080000.0,7,7991694.751666666,5263241.693548387,186,0.9583333333333334,3,559.0,LOGIN,0.47692300355030715,65.0,0.07391413572974838,-1.200342061301133
6341,-0.6095291503499113,Transfer,Outside_bank,2019-08-17,Sat,0,1,40000000.0,801116,iOS,3.196.xx.xx (HN),M,2019-01-16,1989-11-10,0,2019-01-16,BRANCH,1,SMART_OTP,Working,40000000.0,1,40000000.0,1,90000000.0,3,90000000.0,3,131240000.0,11,196354000.0,27,7991694.751666666,5263241.693548387,186,0.4583333333333333,3,5095.0,LOGIN_FACEID,0.382978711763565,329.0,0.07391413572974838,-1.200342061301133
6341,-0.5725148470177718,Transfer,Outside_bank,2019-08-25,Sun,0,2,25100000.0,245438,iOS,169.8.xx.xx (HN),M,2019-01-16,1989-11-10,0,2019-01-16,BRANCH,1,SMART_OTP,Working,25100000.0,1,25100000.0,1,70716000.0,4,70716000.0,4,70896000.0,6,262540000.0,27,7991694.751666666,5263241.693548387,186,0.375,4,5287.0,LOGIN,0.38736262672080696,364.0,0.07391413572974838,-1.200342061301133
6341,-0.5947300033159422,Transfer,Outside_bank,2019-10-09,Wed,0,1,16000000.0,18633,iOS,204.114.xx.xx (HN),M,2019-01-16,1989-11-10,0,2019-01-16,BRANCH,1,SMART_OTP,Working,16000000.0,1,36000000.0,2,37250000.0,4,37250000.0,4,37745955.0,6,87530955.0,28,7991694.751666666,5263241.693548387,186,0.08333333333333333,4,6367.0,LOGIN_FACEID,0.39961389189934576,518.0,0.07391413572974838,-1.200342061301133
6350,-0.5657947683561586,Topup,eWallet,2019-12-14,Sat,0,1,100000.0,NaN,iOS,99.41.xx.xx (BD),M,2019-08-19,1996-05-20,0,2019-08-19,BRANCH,1,SMART_OTP,Working,150000.0,2,250000.0,3,1150000.0,11,1970000.0,18,6939994.0,31,8944994.0,36,263592.976,186883.97101449277,69,0.0,2,2791.0,LOGIN,0.0,103.0,0.19020183371554766,-1.2132799286820288
6350,-0.5694261495123486,Topup,eWallet,2019-12-15,Sun,0,2,50000.0,NaN,iOS,185.21.xx.xx (BD),M,2019-08-19,1996-05-20,0,2019-08-19,BRANCH,1,SMART_OTP,Working,50000.0,1,50000.0,1,600000.0,6,1600000.0,15,7389994.0,35,9394994.0,40,263592.976,186883.97101449277,69,0.4166666666666667,2,2815.0,LOGIN,0.0,107.0,0.19020183371554766,-1.2132799286820288
6350,-0.5705501728141503,Topup,eWallet,2019-12-15,Sun,1,1,100000.0,NaN,iOS,180.115.xx.xx (BD),M,2019-08-19,1996-05-20,0,2019-08-19,BRANCH,1,SMART_OTP,Working,150000.0,2,150000.0,2,550000.0,5,1600000.0,15,7489994.0,36,9494994.0,41,263592.976,186883.97101449277,69,0.041666666666666664,1,2816.0,LOGIN,0.0,108.0,0.19020183371554766,-1.2132799286820288
6350,-0.5742955471018238,Topup,eWallet,2019-12-16,Mon,0,1,70000.0,NaN,iOS,135.126.xx.xx (BD),M,2019-08-19,1996-05-20,0,2019-08-19,BRANCH,1,SMART_OTP,Working,70000.0,1,90000.0,2,250000.0,5,800000.0,10,7589994.0,39,9594994.0,44,263592.976,186883.97101449277,69,0.08333333333333333,0,2839.0,LOGIN,0.0,112.0,0.19020183371554766,-1.2132799286820288
6350,-0.5689921450921741,Topup,eWallet,2019-12-17,Tue,0,1,100000.0,NaN,iOS,96.58.xx.xx (BD),M,2019-08-19,1996-05-20,0,2019-08-19,BRANCH,1,SMART_OTP,Working,240000.0,2,300000.0,3,570000.0,7,750000.0,11,4100000.0,41,10094994.0,50,263592.976,186883.97101449277,69,0.041666666666666664,0,2863.0,LOGIN,0.0,118.0,0.19020183371554766,-1.2132799286820288
6350,-0.5689428281760202,Topup,eWallet,2019-12-19,Thu,0,3,150000.0,NaN,iOS,75.125.xx.xx (BD),M,2019-08-19,1996-05-20,0,2019-08-19,BRANCH,1,SMART_OTP,Working,290000.0,2,290000.0,2,550000.0,6,950000.0,10,3970000.0,41,9944994.0,56,263592.976,186883.97101449277,69,0.041666666666666664,1,2911.0,LOGIN,0.0,128.0,0.19020183371554766,-1.2132799286820288
6356,-0.5675775990965226,Topup,eWallet,2019-08-23,Fri,0,1,250000.0,NaN,Android,80.182.xx.xx (HN),F,2019-07-06,1986-03-26,0,2019-07-06,BRANCH,0,SMART_OTP,Working,250000.0,1,450000.0,2,1450000.0,3,1900000.0,7,4150000.0,20,9700000.0,48,721394.57,194931.97424892703,233,0.125,2,999.0,LOGIN,0.0,102.0,0.1974610542853178,-1.1996165227670248
6356,-0.5657817703217736,Topup,eWallet,2019-08-24,Sat,5,1,500000.0,NaN,Android,99.115.xx.xx (HN),F,2019-07-06,1986-03-26,0,2019-07-06,BRANCH,0,SMART_OTP,Working,500000.0,1,500000.0,1,500000.0,1,1950000.0,4,4650000.0,21,8930000.0,43,721394.57,194931.97424892703,233,1.2083333333333333,0,999.0,LOGIN,0.0,106.0,0.1974610542853178,-1.1996165227670248
6356,-0.6042054300453586,Topup,eWallet,2019-10-26,Sat,0,2,300000.0,NaN,Android,4.142.xx.xx (HN),F,2019-07-06,1986-03-26,0,2019-07-06,BRANCH,0,SMART_OTP,Working,300000.0,1,300000.0,1,1400000.0,3,1400000.0,3,4990150.0,33,10540150.0,68,721394.57,194931.97424892703,233,0.16666666666666666,2,33.0,LOGIN_FINGER,0.36276390858418606,521.0,0.1974610542853178,-1.1996165227670248
