CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,Device_OS,ts_dt,tx_id,prev_os,prev_ts,is_os_changed,time_diff_hours,IS_OS_DRIFT,IS_RARE_OS,risk_score
116865,2019-10-16,13,6100000.0,IOS,2019-10-16 13:00:00,1047928,WEB,2019-10-15 15:00:00,1,22.0,1,0,2.0
117133,2019-08-31,16,650000.0,ANDROID,2019-08-31 16:00:00,875126,WEB,2019-08-31 14:00:00,1,2.0,1,0,2.0
117184,2019-12-04,20,100000.0,WEB,2019-12-04 20:00:00,1273388,ANDROID,2019-12-04 16:00:00,1,4.0,1,0,2.0
117184,2019-12-05,12,6140000.0,ANDROID,2019-12-05 12:00:00,1273392,WEB,2019-12-04 20:00:00,1,16.0,1,0,2.0
117260,2019-08-02,8,21000.0,IOS,2019-08-02 08:00:00,545922,ANDROID,2019-08-01 15:00:00,1,17.0,1,0,2.0
117382,2019-12-09,14,3000000.0,IOS,2019-12-09 14:00:00,1087152,ANDROID,2019-12-08 18:00:00,1,20.0,1,0,2.0
118043,2019-10-25,16,2000000.0,WEB,2019-10-25 16:00:00,1395816,IOS,2019-10-25 14:00:00,1,2.0,1,0,2.0
118417,2019-12-24,9,170000.0,WEB,2019-12-24 09:00:00,1236625,IOS,2019-12-23 12:00:00,1,21.0,1,0,2.0
118536,2019-11-22,16,300000.0,IOS,2019-11-22 16:00:00,1229864,WEB,2019-11-21 20:00:00,1,20.0,1,0,2.0
118961,2019-12-11,16,4400000.0,ANDROID,2019-12-11 16:00:00,1382013,IOS,2019-12-10 19:00:00,1,21.0,1,0,2.0
118993,2019-12-07,12,70500000.0,IOS,2019-12-07 12:00:00,1379897,WEB,2019-12-06 19:00:00,1,17.0,1,0,2.0
119155,2019-11-24,18,500000.0,IOS,2019-11-24 18:00:00,1143255,WEB,2019-11-23 21:00:00,1,21.0,1,0,2.0
