CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,IP_Address_Proxy,Device_ID_Hash,ts_dt,tx_id,prev_ip,prev_ts,is_ip_changed,time_diff_hours,IS_IMPOSSIBLE_TRAVEL,ip_cum_count,cum_tx_count,IS_NEW_LOCATION,IS_NEW_LOCATION_HIGH_VALUE,risk_score
485126,2019-11-11,17,153480000.0,247.152.XX.XX (HP),47799186551f438f,2019-11-11 17:00:00,778700,93.181.XX.XX (HN),2019-11-11 17:00:00,1,0.0,1,0,57,1,1,4.0
453109,2019-10-07,15,400500000.0,167.64.XX.XX (HN),6bfd5e2a83c52358,2019-10-07 15:00:00,952577,147.39.XX.XX (HN),2019-10-07 15:00:00,1,0.0,1,0,128,1,1,4.0
96772,2019-12-24,10,243930000.0,67.44.XX.XX (HN),91aaa477dfdc8ec2,2019-12-24 10:00:00,1256610,3.180.XX.XX (HN),2019-12-24 10:00:00,1,0.0,1,0,13,1,1,4.0
110068,2019-08-27,14,170000000.0,234.107.XX.XX (HCM),400b966a1109392d,2019-08-27 14:00:00,743829,74.204.XX.XX (HCM),2019-08-27 14:00:00,1,0.0,1,0,41,1,1,4.0
348242,2019-10-20,19,293132000.0,105.56.XX.XX (BD),5afac37c18190bfb,2019-10-20 19:00:00,806220,209.222.XX.XX (BD),2019-10-20 19:00:00,1,0.0,1,0,279,1,1,4.0
72411,2019-11-06,19,45926100.0,251.78.XX.XX (HCM),b6ae27092a230dc6,2019-11-06 19:00:00,70607,25.192.XX.XX (HCM),2019-11-06 19:00:00,1,0.0,1,0,664,1,1,4.0
454598,2019-09-17,16,50000000.0,38.190.XX.XX (HN),43fd623ab08d5c84,2019-09-17 16:00:00,1044157,150.50.XX.XX (HN),2019-09-17 16:00:00,1,0.0,1,0,4,1,1,4.0
370765,2019-12-28,9,100000000.0,24.237.XX.XX (HN),109b301317a2b2f8,2019-12-28 09:00:00,1099793,231.165.XX.XX (HN),2019-12-28 09:00:00,1,0.0,1,0,64,1,1,4.0
44677,2019-09-16,17,207720000.0,127.242.XX.XX (DN),292f80ef5a9c81c9,2019-09-16 17:00:00,672323,81.51.XX.XX (DN),2019-09-16 17:00:00,1,0.0,1,0,232,1,1,4.0
379541,2019-05-20,14,166000000.0,44.41.XX.XX (HCM),d89f9e1aee0463ab,2019-05-20 14:00:00,573164,89.13.XX.XX (HCM),2019-05-20 14:00:00,1,0.0,1,0,1,1,1,4.0
453109,2019-12-11,18,50000000.0,14.210.XX.XX (HN),6bfd5e2a83c52358,2019-12-11 18:00:00,952359,185.27.XX.XX (HN),2019-12-11 18:00:00,1,0.0,1,0,352,1,1,4.0
9996,2019-07-18,9,51018000.0,124.93.XX.XX (HN),edce8e2f96e02c6f,2019-07-18 09:00:00,866635,184.238.XX.XX (HN),2019-07-18 09:00:00,1,0.0,1,0,15,1,1,4.0
193157,2019-11-19,9,100000000.0,220.13.XX.XX (HP),acec56874871f8a4,2019-11-19 09:00:00,573679,181.175.XX.XX (HP),2019-11-19 09:00:00,1,0.0,1,0,119,1,1,4.0
333246,2019-08-30,18,119770000.0,106.247.XX.XX (HCM),fdad9c2c01386985,2019-08-30 18:00:00,947595,95.102.XX.XX (HCM),2019-08-30 18:00:00,1,0.0,1,0,1,1,1,4.0
299073,2019-07-14,0,38000000.0,189.184.XX.XX (DN),71c0043cf332e014,2019-07-14 00:00:00,470834,140.188.XX.XX (DN),2019-07-14 00:00:00,1,0.0,1,0,11,1,1,4.0
208586,2019-12-13,15,99000000.0,229.43.XX.XX (HN),0d831d45cad9c7f6,2019-12-13 15:00:00,920266,53.60.XX.XX (HN),2019-12-13 15:00:00,1,0.0,1,0,51,1,1,4.0
4391,2019-12-18,16,47450000.0,183.87.XX.XX (HN),60b22d55f361c89c,2019-12-18 16:00:00,1327992,96.41.XX.XX (HN),2019-12-18 16:00:00,1,0.0,1,0,9,1,1,4.0
72411,2019-11-10,20,63163500.0,153.157.XX.XX (HCM),b6ae27092a230dc6,2019-11-10 20:00:00,70713,180.15.XX.XX (HCM),2019-11-10 20:00:00,1,0.0,1,0,681,1,1,4.0
307748,2019-11-21,19,144000000.0,32.104.XX.XX (HCM),766470db8a16d43c,2019-11-21 19:00:00,529378,238.223.XX.XX (HCM),2019-11-21 19:00:00,1,0.0,1,0,90,1,1,4.0
377387,2019-12-20,17,104415000.0,121.123.XX.XX (HN),d94dd54ad159cf62,2019-12-20 17:00:00,875461,107.121.XX.XX (HN),2019-12-20 17:00:00,1,0.0,1,0,15,1,1,4.0
280942,2019-09-30,15,109400000.0,189.222.XX.XX (HN),98f747080cb050bc,2019-09-30 15:00:00,294135,225.148.XX.XX (HN),2019-09-30 15:00:00,1,0.0,1,0,209,1,1,4.0
198338,2019-12-13,12,79200000.0,55.218.XX.XX (HN),f1032a409892de24,2019-12-13 12:00:00,402498,157.253.XX.XX (HN),2019-12-13 12:00:00,1,0.0,1,0,84,1,1,4.0
44677,2019-09-30,10,43343000.0,191.34.XX.XX (DN),292f80ef5a9c81c9,2019-09-30 10:00:00,672424,130.56.XX.XX (DN),2019-09-30 10:00:00,1,0.0,1,0,277,1,1,4.0
198338,2019-12-16,19,75475000.0,65.123.XX.XX (HN),f1032a409892de24,2019-12-16 19:00:00,402504,106.253.XX.XX (HN),2019-12-16 19:00:00,1,0.0,1,0,86,1,1,4.0
317017,2019-07-07,15,53578000.0,76.126.XX.XX (HCM),0d4e156b03e3133c,2019-07-07 15:00:00,169193,76.100.XX.XX (HCM),2019-07-07 15:00:00,1,0.0,1,0,249,1,1,4.0
290221,2019-08-03,9,202400000.0,74.214.XX.XX (HN),36042f049220a7e0,2019-08-03 09:00:00,557472,68.202.XX.XX (HN),2019-08-03 09:00:00,1,0.0,1,0,42,1,1,4.0
259043,2019-11-26,11,40000000.0,48.221.XX.XX (HN),d383da047d0a2559,2019-11-26 11:00:00,1245726,65.127.XX.XX (HN),2019-11-26 11:00:00,1,0.0,1,0,18,1,1,4.0
401313,2019-12-20,15,92000000.0,245.40.XX.XX (HN),c438bafb9e1bc068,2019-12-20 15:00:00,1117116,124.229.XX.XX (HN),2019-12-20 15:00:00,1,0.0,1,0,103,1,1,4.0
436249,2019-10-31,13,47978535.0,172.80.XX.XX (CT),9951aceb28deb5d4,2019-10-31 13:00:00,264031,217.83.XX.XX (CT),2019-10-31 13:00:00,1,0.0,1,0,144,1,1,4.0
44677,2019-10-02,15,66550000.0,66.8.XX.XX (DN),292f80ef5a9c81c9,2019-10-02 15:00:00,672426,166.103.XX.XX (DN),2019-10-02 15:00:00,1,0.0,1,0,290,1,1,4.0
420801,2019-07-29,17,40000000.0,210.24.XX.XX (BD),936a3cb2438e7b01,2019-07-29 17:00:00,259027,161.238.XX.XX (BD),2019-07-29 17:00:00,1,0.0,1,0,70,1,1,4.0
467692,2019-06-11,12,42000000.0,214.114.XX.XX (NA),e141d1113f61e007,2019-06-11 12:00:00,246193,79.236.XX.XX (NA),2019-06-11 12:00:00,1,0.0,1,0,42,1,1,4.0
489903,2019-11-19,15,69000000.0,187.20.XX.XX (HN),a9c84b69fd22af28,2019-11-19 15:00:00,288973,211.143.XX.XX (HN),2019-11-19 15:00:00,1,0.0,1,0,42,1,1,4.0
198461,2019-08-12,15,59455000.0,103.158.XX.XX (HN),699567c947b3f5a7,2019-08-12 15:00:00,835430,82.71.XX.XX (HN),2019-08-12 15:00:00,1,0.0,1,0,3,1,1,4.0
77685,2019-11-23,17,70000000.0,99.90.XX.XX (NA),f6d479283000ede8,2019-11-23 17:00:00,256156,64.155.XX.XX (NA),2019-11-23 17:00:00,1,0.0,1,0,134,1,1,4.0
97246,2019-09-27,15,49500000.0,158.122.XX.XX (HCM),8c4bdb9bd52b2655,2019-09-27 15:00:00,302242,253.174.XX.XX (HCM),2019-09-27 15:00:00,1,0.0,1,0,38,1,1,4.0
235600,2019-10-10,11,50000000.0,25.92.XX.XX (HCM),009c3e89fe6dc54d,2019-10-10 11:00:00,881143,131.25.XX.XX (HCM),2019-10-10 11:00:00,1,0.0,1,0,26,1,1,4.0
37975,2019-10-09,9,600000000.0,4.117.XX.XX (DN),6c81624df4ceeaa6,2019-10-09 09:00:00,549680,118.120.XX.XX (DN),2019-10-09 09:00:00,1,0.0,1,0,98,1,1,4.0
322181,2019-10-21,11,50000000.0,107.4.XX.XX (HCM),6c5921dc97a9dae6,2019-10-21 11:00:00,433445,177.174.XX.XX (HCM),2019-10-21 11:00:00,1,0.0,1,0,114,1,1,4.0
445603,2019-12-06,19,50000000.0,35.32.XX.XX (TH),963e41dddd86abff,2019-12-06 19:00:00,243039,38.210.XX.XX (CT),2019-12-06 19:00:00,1,0.0,1,0,192,1,1,4.0
413715,2019-12-16,11,59300000.0,103.76.XX.XX (NA),a565033b02acd1fb,2019-12-16 11:00:00,1190531,157.72.XX.XX (DN),2019-12-16 11:00:00,1,0.0,1,0,14,1,1,4.0
105606,2019-11-07,14,300000000.0,131.204.XX.XX (BD),1f8b94e16d50771d,2019-11-07 14:00:00,207825,216.155.XX.XX (BD),2019-11-07 14:00:00,1,0.0,1,0,226,1,1,4.0
337274,2019-10-09,16,150000000.0,198.48.XX.XX (HN),aa2b482f80268bb1,2019-10-09 16:00:00,634462,125.117.XX.XX (HN),2019-10-09 16:00:00,1,0.0,1,0,56,1,1,4.0
105606,2019-11-13,10,100000000.0,41.240.XX.XX (BD),1f8b94e16d50771d,2019-11-13 10:00:00,207861,9.141.XX.XX (BD),2019-11-13 10:00:00,1,0.0,1,0,231,1,1,4.0
467808,2019-12-11,8,40600000.0,96.193.XX.XX (HN),99fccd5bf2b0e68b,2019-12-11 08:00:00,1382170,13.90.XX.XX (HN),2019-12-11 08:00:00,1,0.0,1,0,4,1,1,4.0
232744,2019-12-02,17,71628950.0,192.4.XX.XX (HN),bf984379f8e4e5bb,2019-12-02 17:00:00,322959,41.13.XX.XX (HN),2019-12-02 17:00:00,1,0.0,1,0,84,1,1,4.0
374669,2019-11-28,10,50500000.0,211.151.XX.XX (HCM),156a0fb01598915a,2019-11-28 10:00:00,1307314,218.57.XX.XX (HCM),2019-11-28 10:00:00,1,0.0,1,0,15,1,1,4.0
18883,2019-11-22,16,40000000.0,156.58.XX.XX (HCM),bb93bb700796613e,2019-11-22 16:00:00,143146,18.16.XX.XX (HCM),2019-11-22 16:00:00,1,0.0,1,0,241,1,1,4.0
492395,2019-10-19,12,86000000.0,108.216.XX.XX (HP),0969775cd7cbeba1,2019-10-19 12:00:00,827504,88.10.XX.XX (HP),2019-10-19 12:00:00,1,0.0,1,0,38,1,1,4.0
307748,2019-12-27,8,50000000.0,36.247.XX.XX (HCM),766470db8a16d43c,2019-12-27 08:00:00,529385,199.44.XX.XX (HCM),2019-12-27 08:00:00,1,0.0,1,0,120,1,1,4.0
273957,2019-08-14,15,200000000.0,131.250.XX.XX (HCM),13ec680df37a8c2b,2019-08-14 15:00:00,795163,148.78.XX.XX (HCM),2019-08-14 15:00:00,1,0.0,1,0,11,1,1,4.0
37975,2019-12-18,20,144500000.0,225.21.XX.XX (DN),6c81624df4ceeaa6,2019-12-18 20:00:00,549689,213.82.XX.XX (DN),2019-12-18 20:00:00,1,0.0,1,0,145,1,1,4.0
44677,2019-10-15,16,40000000.0,53.160.XX.XX (DN),292f80ef5a9c81c9,2019-10-15 16:00:00,672430,184.46.XX.XX (DN),2019-10-15 16:00:00,1,0.0,1,0,337,1,1,4.0
451963,2019-04-23,15,51400000.0,16.201.XX.XX (NA),577f19ad8f7b6edc,2019-04-23 15:00:00,223467,34.80.XX.XX (NA),2019-04-23 15:00:00,1,0.0,1,0,2,1,1,4.0
407568,2019-11-18,9,61000000.0,187.227.XX.XX (NA),b535e75671e8988f,2019-11-18 09:00:00,772334,116.49.XX.XX (NA),2019-11-18 09:00:00,1,0.0,1,0,497,1,1,4.0
449930,2019-10-04,11,41500000.0,107.90.XX.XX (CT),e484a90d4853c895,2019-10-04 11:00:00,54844,239.201.XX.XX (CT),2019-10-04 11:00:00,1,0.0,1,0,372,1,1,4.0
453109,2019-10-10,13,64093590.0,15.107.XX.XX (HN),6bfd5e2a83c52358,2019-10-10 13:00:00,952579,109.185.XX.XX (HN),2019-10-10 13:00:00,1,0.0,1,0,141,1,1,4.0
453109,2019-11-13,6,100000000.0,24.172.XX.XX (HN),6bfd5e2a83c52358,2019-11-13 06:00:00,952640,73.80.XX.XX (HN),2019-11-13 06:00:00,1,0.0,1,0,256,1,1,4.0
451963,2019-05-18,12,38000000.0,245.141.XX.XX (NA),577f19ad8f7b6edc,2019-05-18 12:00:00,223480,198.118.XX.XX (NA),2019-05-18 12:00:00,1,0.0,1,0,7,1,1,4.0
205274,2019-11-11,19,50000000.0,119.188.XX.XX (HCM),d33c26b752982b1e,2019-11-11 19:00:00,1195897,119.222.XX.XX (HCM),2019-11-11 19:00:00,1,0.0,1,0,8,1,1,4.0
325072,2019-11-02,10,105000000.0,41.162.XX.XX (HN),2c61a431641fdb4e,2019-11-02 10:00:00,347002,19.54.XX.XX (HN),2019-11-02 10:00:00,1,0.0,1,0,138,1,1,4.0
453109,2019-12-13,17,107350000.0,78.71.XX.XX (HN),6bfd5e2a83c52358,2019-12-13 17:00:00,952502,109.140.XX.XX (HN),2019-12-13 17:00:00,1,0.0,1,0,360,1,1,4.0
18883,2019-12-25,16,100000000.0,227.8.XX.XX (HCM),bb93bb700796613e,2019-12-25 16:00:00,143151,123.235.XX.XX (HCM),2019-12-25 16:00:00,1,0.0,1,0,283,1,1,4.0
386483,2019-11-14,10,50000000.0,66.31.XX.XX (TH),9eb854c38c83bc28,2019-11-14 10:00:00,910215,212.246.XX.XX (TH),2019-11-14 10:00:00,1,0.0,1,0,34,1,1,4.0
494376,2019-05-17,8,150000000.0,208.29.XX.XX (CT),5407cf2b1fbbb7c8,2019-05-17 08:00:00,355651,218.144.XX.XX (CT),2019-05-17 08:00:00,1,0.0,1,0,5,1,1,4.0
224596,2019-12-14,18,54000000.0,8.205.XX.XX (HN),145ee7e4253da4d0,2019-12-14 18:00:00,196112,63.81.XX.XX (HN),2019-12-14 18:00:00,1,0.0,1,0,179,1,1,4.0
437477,2019-07-11,11,90000000.0,242.192.XX.XX (HCM),798c022321b10e59,2019-07-11 11:00:00,683571,178.39.XX.XX (HCM),2019-07-11 11:00:00,1,0.0,1,0,1,1,1,4.0
209368,2019-09-06,10,53000000.0,150.253.XX.XX (HN),f9831c776439eb7f,2019-09-06 10:00:00,754472,241.167.XX.XX (HN),2019-09-06 10:00:00,1,0.0,1,0,25,1,1,4.0
209368,2019-09-06,15,38125000.0,254.195.XX.XX (HN),f9831c776439eb7f,2019-09-06 15:00:00,754471,61.151.XX.XX (HN),2019-09-06 15:00:00,1,0.0,1,0,29,1,1,4.0
61750,2019-11-03,11,51000000.0,218.76.XX.XX (DN),2ed7c335519585bc,2019-11-03 11:00:00,762605,162.251.XX.XX (DN),2019-11-03 11:00:00,1,0.0,1,0,151,1,1,4.0
480702,2019-08-22,10,132020000.0,187.91.XX.XX (CT),c6fe9efbee788e34,2019-08-22 10:00:00,536534,172.94.XX.XX (CT),2019-08-22 10:00:00,1,0.0,1,0,12,1,1,4.0
243692,2019-12-04,17,189400000.0,111.199.XX.XX (HCM),37216dc1c3e82cff,2019-12-04 17:00:00,864735,201.92.XX.XX (HCM),2019-12-04 17:00:00,1,0.0,1,0,104,1,1,4.0
10448,2019-11-08,10,200000000.0,84.182.XX.XX (HCM),3c84afb20022a370,2019-11-08 10:00:00,94355,208.63.XX.XX (HCM),2019-11-08 10:00:00,1,0.0,1,0,163,1,1,4.0
477647,2019-09-16,20,47100000.0,232.116.XX.XX (DN),a219b807a5fed0f0,2019-09-16 20:00:00,607804,133.253.XX.XX (DN),2019-09-16 20:00:00,1,0.0,1,0,156,1,1,4.0
209368,2019-10-25,14,86960000.0,130.15.XX.XX (HN),f9831c776439eb7f,2019-10-25 14:00:00,754436,14.78.XX.XX (HN),2019-10-25 14:00:00,1,0.0,1,0,75,1,1,4.0
209368,2019-11-08,9,300000000.0,146.48.XX.XX (HN),f9831c776439eb7f,2019-11-08 09:00:00,754552,231.107.XX.XX (HN),2019-11-08 09:00:00,1,0.0,1,0,87,1,1,4.0
322181,2019-12-08,16,200000000.0,205.144.XX.XX (HP),f580b42bb0e730be,2019-12-08 16:00:00,433452,59.20.XX.XX (CT),2019-12-08 16:00:00,1,0.0,1,0,167,1,1,4.0
209368,2019-11-08,15,61600000.0,228.190.XX.XX (HN),f9831c776439eb7f,2019-11-08 15:00:00,754523,91.39.XX.XX (HN),2019-11-08 15:00:00,1,0.0,1,0,91,1,1,4.0
371962,2019-08-16,7,200000000.0,71.8.XX.XX (HCM),37f5ab061caddcc2,2019-08-16 07:00:00,1000063,74.237.XX.XX (HCM),2019-08-16 07:00:00,1,0.0,1,0,4,1,1,4.0
474817,2019-12-05,9,100000000.0,253.27.XX.XX (DN),77a4b4206c071100,2019-12-05 09:00:00,946542,207.93.XX.XX (DN),2019-12-05 09:00:00,1,0.0,1,0,28,1,1,4.0
150875,2019-11-14,19,182644000.0,254.159.XX.XX (HCM),22db40646293cd88,2019-11-14 19:00:00,1167199,191.216.XX.XX (HCM),2019-11-14 19:00:00,1,0.0,1,0,76,1,1,4.0
37979,2019-12-04,19,100000000.0,41.152.XX.XX (HN),49da7954cd4c4353,2019-12-04 19:00:00,1249612,230.46.XX.XX (HN),2019-12-04 19:00:00,1,0.0,1,0,32,1,1,4.0
37979,2019-12-05,14,85000000.0,54.159.XX.XX (HN),49da7954cd4c4353,2019-12-05 14:00:00,1249637,109.178.XX.XX (HN),2019-12-05 14:00:00,1,0.0,1,0,34,1,1,4.0
458055,2019-12-26,12,117500000.0,82.251.XX.XX (HN),922df0b825679152,2019-12-26 12:00:00,1067275,250.57.XX.XX (HN),2019-12-26 12:00:00,1,0.0,1,0,90,1,1,4.0
232911,2019-04-24,12,48550000.0,229.71.XX.XX (HN),c29917993cf238c6,2019-04-24 12:00:00,286380,39.235.XX.XX (HN),2019-04-24 12:00:00,1,0.0,1,0,7,1,1,4.0
299904,2019-09-07,9,900000000.0,137.247.XX.XX (DN),ea2310c03b07cbb9,2019-09-07 09:00:00,694617,232.245.XX.XX (DN),2019-09-07 09:00:00,1,0.0,1,0,20,1,1,4.0
442986,2019-08-05,15,40121000.0,23.243.XX.XX (CT),21ee9890e8bf5d90,2019-08-05 15:00:00,281909,199.154.XX.XX (CT),2019-08-05 15:00:00,1,0.0,1,0,82,1,1,4.0
37979,2019-12-06,23,100000000.0,10.198.XX.XX (HN),49da7954cd4c4353,2019-12-06 23:00:00,1249598,7.4.XX.XX (HN),2019-12-06 23:00:00,1,0.0,1,0,39,1,1,4.0
116468,2019-05-09,14,98100000.0,49.202.XX.XX (NA),c5718b53fa8d3a4f,2019-05-09 14:00:00,292628,19.246.XX.XX (NA),2019-05-09 14:00:00,1,0.0,1,0,17,1,1,4.0
37979,2019-12-07,9,50000000.0,72.6.XX.XX (HN),49da7954cd4c4353,2019-12-07 09:00:00,1249614,189.69.XX.XX (HN),2019-12-07 09:00:00,1,0.0,1,0,41,1,1,4.0
393920,2019-12-31,16,164400000.0,174.116.XX.XX (HN),a77e3d3fd2fb216e,2019-12-31 16:00:00,77013,74.67.XX.XX (HN),2019-12-31 16:00:00,1,0.0,1,0,753,1,1,4.0
406802,2019-12-10,9,56500000.0,145.142.XX.XX (HN),609b8859f6cc6413,2019-12-10 09:00:00,793166,224.51.XX.XX (HN),2019-12-10 09:00:00,1,0.0,1,0,91,1,1,4.0
198809,2019-07-23,14,62300000.0,81.152.XX.XX (HCM),c543611de87301f7,2019-07-23 14:00:00,699335,146.147.XX.XX (HCM),2019-07-23 14:00:00,1,0.0,1,0,36,1,1,4.0
325072,2019-11-30,11,40000000.0,145.21.XX.XX (HN),2c61a431641fdb4e,2019-11-30 11:00:00,346869,152.244.XX.XX (HN),2019-11-30 11:00:00,1,0.0,1,0,168,1,1,4.0
407568,2019-12-05,15,55000000.0,5.158.XX.XX (NA),b535e75671e8988f,2019-12-05 15:00:00,772243,139.22.XX.XX (NA),2019-12-05 15:00:00,1,0.0,1,0,669,1,1,4.0
427722,2019-12-24,8,46600000.0,99.220.XX.XX (HN),0424ba13852a7691,2019-12-24 08:00:00,1138623,199.72.XX.XX (BD),2019-12-24 08:00:00,1,0.0,1,0,339,1,1,4.0
37979,2019-12-11,8,50000000.0,212.150.XX.XX (HN),49da7954cd4c4353,2019-12-11 08:00:00,1249644,189.190.XX.XX (HN),2019-12-11 08:00:00,1,0.0,1,0,48,1,1,4.0
150875,2019-11-20,20,206757600.0,92.192.XX.XX (HCM),22db40646293cd88,2019-11-20 20:00:00,1167221,25.152.XX.XX (HCM),2019-11-20 20:00:00,1,0.0,1,0,94,1,1,4.0
401356,2019-10-02,9,100000000.0,231.88.XX.XX (CT),35c5e03704c896b1,2019-10-02 09:00:00,353294,21.230.XX.XX (CT),2019-10-02 09:00:00,1,0.0,1,0,154,1,1,4.0
437477,2019-10-10,10,90000000.0,236.230.XX.XX (HCM),798c022321b10e59,2019-10-10 10:00:00,683562,180.88.XX.XX (HCM),2019-10-10 10:00:00,1,0.0,1,0,13,1,1,4.0
325072,2019-12-16,11,291000000.0,165.106.XX.XX (HN),2c61a431641fdb4e,2019-12-16 11:00:00,346947,6.224.XX.XX (HN),2019-12-16 11:00:00,1,0.0,1,0,181,1,1,4.0
105657,2019-12-16,12,93737618.0,171.177.XX.XX (HCM),68a242a6be9e1724,2019-12-16 12:00:00,915972,217.37.XX.XX (HCM),2019-12-16 12:00:00,1,0.0,1,0,84,1,1,4.0
438598,2019-10-29,7,187000000.0,220.54.XX.XX (CT),30d9c5d43072ac38,2019-10-29 07:00:00,914164,61.167.XX.XX (CT),2019-10-29 07:00:00,1,0.0,1,0,54,1,1,4.0
274067,2019-08-07,11,43270000.0,144.249.XX.XX (HP),e44038791bcb0edc,2019-08-07 11:00:00,204031,67.45.XX.XX (HP),2019-08-07 11:00:00,1,0.0,1,0,135,1,1,4.0
346945,2019-10-28,18,43000000.0,71.120.XX.XX (HN),d349005a070ea04a,2019-10-28 18:00:00,1146402,163.163.XX.XX (HN),2019-10-28 18:00:00,1,0.0,1,0,9,1,1,4.0
37979,2019-12-14,18,100000000.0,116.158.XX.XX (HN),49da7954cd4c4353,2019-12-14 18:00:00,1249617,131.58.XX.XX (HN),2019-12-14 18:00:00,1,0.0,1,0,59,1,1,4.0
372126,2019-10-23,12,100000000.0,195.224.XX.XX (HN),9c28f89a4138a2ff,2019-10-23 12:00:00,1125281,159.62.XX.XX (HN),2019-10-23 12:00:00,1,0.0,1,0,5,1,1,4.0
411578,2019-08-22,12,200000000.0,117.136.XX.XX (HCM),b541016d93bb24b5,2019-08-22 12:00:00,258820,216.124.XX.XX (HCM),2019-08-22 12:00:00,1,0.0,1,0,72,1,1,4.0
5445,2019-11-14,15,50000000.0,245.79.XX.XX (CT),3e8e27c62d925bbe,2019-11-14 15:00:00,580228,120.159.XX.XX (CT),2019-11-14 15:00:00,1,0.0,1,0,40,1,1,4.0
485006,2019-11-02,12,169100000.0,172.157.XX.XX (HCM),e3b0e51c82832c64,2019-11-02 12:00:00,991806,249.60.XX.XX (HCM),2019-11-02 12:00:00,1,0.0,1,0,109,1,1,4.0
471199,2019-12-19,16,53240000.0,186.6.XX.XX (HCM),4aaf45087a1cbe37,2019-12-19 16:00:00,34301,142.93.XX.XX (HCM),2019-12-19 16:00:00,1,0.0,1,0,288,1,1,4.0
322181,2019-12-30,21,100000000.0,105.247.XX.XX (HCM),6c5921dc97a9dae6,2019-12-30 21:00:00,433457,117.253.XX.XX (HCM),2019-12-30 21:00:00,1,0.0,1,0,195,1,1,4.0
5445,2019-11-15,13,50000000.0,19.145.XX.XX (CT),3e8e27c62d925bbe,2019-11-15 13:00:00,580242,56.196.XX.XX (CT),2019-11-15 13:00:00,1,0.0,1,0,44,1,1,4.0
125279,2019-11-27,9,100000000.0,224.157.XX.XX (HN),a7928dcbeda8679c,2019-11-27 09:00:00,187292,183.248.XX.XX (HN),2019-11-27 09:00:00,1,0.0,1,0,135,1,1,4.0
453109,2019-09-06,19,50000000.0,170.88.XX.XX (HN),6bfd5e2a83c52358,2019-09-06 19:00:00,952307,12.165.XX.XX (HN),2019-09-06 19:00:00,1,0.0,1,0,1,1,1,4.0
53950,2019-11-02,8,40000000.0,56.147.XX.XX (HN),0c52b9dcad6faaa9,2019-11-02 08:00:00,803908,99.149.XX.XX (HN),2019-11-02 08:00:00,1,0.0,1,0,87,1,1,4.0
337386,2019-10-25,19,94000000.0,241.62.XX.XX (HCM),62a25ef602fd928f,2019-10-25 19:00:00,530234,37.160.XX.XX (HCM),2019-10-25 19:00:00,1,0.0,1,0,99,1,1,4.0
294081,2019-09-19,18,50004000.0,147.220.XX.XX (HN),0e73bbbc3535a2d5,2019-09-19 18:00:00,74320,106.29.XX.XX (HN),2019-09-19 18:00:00,1,0.0,1,0,189,1,1,4.0
37979,2019-12-20,23,100000000.0,8.116.XX.XX (HN),49da7954cd4c4353,2019-12-20 23:00:00,1249632,150.175.XX.XX (HN),2019-12-20 23:00:00,1,0.0,1,0,71,1,1,4.0
44677,2019-12-02,9,470000000.0,95.38.XX.XX (DN),292f80ef5a9c81c9,2019-12-02 09:00:00,672224,43.239.XX.XX (DN),2019-12-02 09:00:00,1,0.0,1,0,490,1,1,4.0
206198,2019-07-20,17,46000000.0,253.14.XX.XX (HCM),671c01fd8472294c,2019-07-20 17:00:00,586037,126.205.XX.XX (HCM),2019-07-20 17:00:00,1,0.0,1,0,40,1,1,4.0
407568,2019-12-19,14,47000000.0,213.182.XX.XX (NA),b535e75671e8988f,2019-12-19 14:00:00,772366,120.69.XX.XX (NA),2019-12-19 14:00:00,1,0.0,1,0,787,1,1,4.0
317017,2019-08-07,20,98390940.0,95.122.XX.XX (HCM),0d4e156b03e3133c,2019-08-07 20:00:00,169366,90.58.XX.XX (HCM),2019-08-07 20:00:00,1,0.0,1,0,334,1,1,4.0
362375,2019-08-07,16,40000000.0,155.20.XX.XX (BD),27adc3ca7d9cb984,2019-08-07 16:00:00,447725,174.118.XX.XX (BD),2019-08-07 16:00:00,1,0.0,1,0,110,1,1,4.0
37979,2019-12-24,23,40000000.0,239.54.XX.XX (HN),49da7954cd4c4353,2019-12-24 23:00:00,1249621,128.125.XX.XX (HN),2019-12-24 23:00:00,1,0.0,1,0,78,1,1,4.0
453109,2019-12-17,20,50000000.0,221.70.XX.XX (HN),6bfd5e2a83c52358,2019-12-17 20:00:00,952464,206.42.XX.XX (HN),2019-12-17 20:00:00,1,0.0,1,0,372,1,1,4.0
393920,2019-06-18,17,65460000.0,77.47.XX.XX (HN),a77e3d3fd2fb216e,2019-06-18 17:00:00,76379,30.47.XX.XX (HN),2019-06-18 17:00:00,1,0.0,1,0,162,1,1,4.0
444516,2019-10-04,10,43560000.0,72.156.XX.XX (HCM),08b1805dc28234fb,2019-10-04 10:00:00,561109,155.136.XX.XX (HCM),2019-10-04 10:00:00,1,0.0,1,0,48,1,1,4.0
62461,2019-08-29,22,41370000.0,69.163.XX.XX (HCM),e0b101f34343be94,2019-08-29 22:00:00,905335,246.17.XX.XX (HCM),2019-08-29 22:00:00,1,0.0,1,0,56,1,1,4.0
37979,2019-12-28,0,50000000.0,122.21.XX.XX (HN),49da7954cd4c4353,2019-12-28 00:00:00,1249633,95.175.XX.XX (HN),2019-12-28 00:00:00,1,0.0,1,0,84,1,1,4.0
449930,2019-11-05,11,65863000.0,208.232.XX.XX (CT),e484a90d4853c895,2019-11-05 11:00:00,55262,104.219.XX.XX (CT),2019-11-05 11:00:00,1,0.0,1,0,434,1,1,4.0
