CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,IP_Address_Proxy,Device_ID_Hash,ts_dt,SUM_1H,COUNT_1H,SUM_3H,COUNT_3H,SUM_24H,COUNT_24H,SUM_48H,COUNT_48H,SUM_7D,COUNT_7D,SUM_30D,COUNT_30D,VELOCITY_RATIO_AMOUNT_1H_VS_24H,VELOCITY_RATIO_AMOUNT_24H_VS_7D,VELOCITY_RATIO_AMOUNT_7D_VS_30D,VELOCITY_RATIO_COUNT_1H_VS_24H,VELOCITY_RATIO_COUNT_24H_VS_7D,VELOCITY_RATIO_COUNT_7D_VS_30D,HIST_AVG_30D_TRANS_AMOUNT,TRANS_AMOUNT_VS_30D_AVG_RATIO
424631,2019-06-26,19,70000000.0,Transfer,Within_bank,234.197.xx.xx (HN),e28cc24ade8bfb5a,2019-06-26 19:00:00,270000000.0,2.0,270000000.0,2.0,270000000.0,2.0,271000000.0,3.0,271000000.0,3.0,271000000.0,3.0,0.9999999999999629,0.9963099630995942,0.999999999999963,0.9999950000249999,0.6666644444518518,0.9999966666777778,90333032.22322592,0.7749103321032352
674285,2019-12-24,16,20000000.0,Transfer,Within_bank,233.156.xx.xx (CT),e307a5bcfedc4945,2019-12-24 16:00:00,270000000.0,2.0,270000000.0,2.0,270000000.0,2.0,270000000.0,2.0,281000000.0,3.0,701530000.0,15.0,0.9999999999999629,0.9608540925266561,0.4005530768463159,0.9999950000249999,0.6666644444518518,0.19999986666675557,46768635.48757634,0.42763702193767317
41085,2019-07-24,14,17015500.0,Payment,Credit_card_repayment,243.11.xx.xx (HCM),8f9d0bc5c4f29bd7,2019-07-24 14:00:00,267015500.0,2.0,267015500.0,2.0,267015500.0,2.0,267015500.0,2.0,267015500.0,2.0,282515500.0,7.0,0.9999999999999625,0.9999999999999625,0.945135753613485,0.9999950000249999,0.9999950000249999,0.2857138775516035,40359299.48671502,0.4216004791063517
802418,2019-09-03,15,255500000.0,Payment,Credit_card_repayment,10.47.xx.xx (HP),b49a851e5229cccb,2019-09-03 15:00:00,265400000.0,2.0,300900000.0,3.0,300900000.0,3.0,300900000.0,3.0,361962000.0,5.0,923862000.0,16.0,0.882020604852081,0.8313027334360835,0.3917922806652899,0.6666644444518518,0.5999988000024,0.31249980468762206,57741338.91166318,4.424906051985353
370198,2019-12-17,11,265084400.0,Transfer,Outside_bank,238.178.xx.xx (HN),7848caf90922fefa,2019-12-17 11:00:00,265236350.0,2.0,265236350.0,2.0,265236350.0,2.0,265236350.0,2.0,265236350.0,2.0,683388950.0,8.0,0.9999999999999623,0.9999999999999623,0.38811916698389126,0.9999950000249999,0.9999950000249999,0.24999968750039064,85423511.97061004,3.1031784327852416
938393,2019-12-31,15,15200000.0,Transfer,Outside_bank,197.231.xx.xx (HN),4d341f51c9b72266,2019-12-31 15:00:00,265200000.0,2.0,265200000.0,2.0,265200000.0,2.0,765200000.0,3.0,1067600000.0,7.0,2128590000.0,18.0,0.9999999999999623,0.24840764331209958,0.5015526710169619,0.9999950000249999,0.2857138775516035,0.3888886728396262,118254934.30281428,0.12853586270722725
552847,2019-06-25,10,23070000.0,Transfer,Outside_bank,36.55.xx.xx (HCM),2b7b7a148a155a85,2019-06-25 10:00:00,264990000.0,2.0,264990000.0,2.0,264990000.0,2.0,264990000.0,2.0,1623690000.0,10.0,2539690000.0,17.0,0.9999999999999623,0.1632023354211693,0.6393260594796978,0.9999950000249999,0.1999998000002,0.5882349480970893,149393441.5332697,0.1544244497162936
77527,2019-08-28,9,100000.0,Topup,Mobile,44.69.xx.xx (HP),706912d7d7f527c9,2019-08-28 09:00:00,264850000.0,2.0,264850000.0,2.0,264850000.0,2.0,264850000.0,2.0,264850000.0,2.0,1326550000.0,6.0,0.9999999999999621,0.9999999999999621,0.19965323583732086,0.9999950000249999,0.9999950000249999,0.33333277777870374,221091298.18116972,0.00045230183558853625
725128,2019-10-21,13,250000000.0,Transfer,Outside_bank,15.152.xx.xx (HCM),92886b440bc42971,2019-10-21 13:00:00,264000000.0,2.0,264000000.0,2.0,264000000.0,2.0,278990000.0,3.0,959487000.0,12.0,1515863000.0,28.0,0.999999999999962,0.27514703169505916,0.6329641926743997,0.9999950000249999,0.16666652777789354,0.42857127551025875,54137944.950733945,4.6178332078813895
199908,2019-10-23,8,245892500.0,Transfer,Outside_bank,3.70.xx.xx (HCM),16786c665e46c0cf,2019-10-23 08:00:00,262707566.0,2.0,262707566.0,2.0,266195148.0,5.0,618880705.0,11.0,946107114.0,18.0,1119022354.0,37.0,0.9868984013186827,0.2813583621357245,0.845476509578281,0.39999920000160005,0.27777762345687584,0.4864863550036878,30243839.2313948,8.130333524080783
949306,2019-12-20,14,200000000.0,Transfer,Outside_bank,161.221.xx.xx (HN),dd1bfec3a3e5203f,2019-12-20 14:00:00,262360000.0,2.0,303971000.0,4.0,304171000.0,5.0,660037000.0,13.0,1894157000.0,42.0,5662877008.0,122.0,0.8625411364002201,0.16058383755939892,0.33448669242226226,0.39999920000160005,0.11904759070295459,0.3442622668637486,46417020.85106386,4.308764249254334
72411,2019-03-27,19,42000000.0,Transfer,Within_bank,10.71.xx.xx (HCM),b6ae27092a230dc6,2019-03-27 19:00:00,260511500.0,2.0,260511500.0,2.0,260511500.0,2.0,399130500.0,3.0,1958345268.0,20.0,6380274193.0,96.0,0.9999999999999616,0.13302633823403948,0.30693747772604496,0.9999950000249999,0.099999950000025,0.2083333116319467,66461182.58737681,0.631947828264658
330818,2019-07-25,12,65000000.0,Payment,Credit_card_repayment,249.70.xx.xx (DN),1fb88b8bb063a5cd,2019-07-25 12:00:00,260000000.0,2.0,260000000.0,2.0,320500000.0,4.0,320500000.0,4.0,320500000.0,4.0,1703850000.0,14.0,0.8112324492979466,0.9999999999999688,0.18810341285911208,0.49999875000312505,0.9999975000062501,0.2857140816327988,121703484.49751107,0.534084954661458
76983,2019-07-05,14,50000000.0,Transfer,Outside_bank,116.84.xx.xx (HN),7abf66c2fd70974d,2019-07-05 14:00:00,256440000.0,2.0,256440000.0,2.0,261510576.0,4.0,312440576.0,6.0,529940576.0,11.0,1434638124.0,33.0,0.9806104361912696,0.493471509530146,0.36938972074883764,0.49999875000312505,0.3636360330581518,0.3333332323232629,43473869.37155473,1.1501161668554827
998696,2019-11-05,8,85000000.0,Transfer,Within_bank,136.81.xx.xx (HCM),5742b14b7958c5ea,2019-11-05 08:00:00,256300000.0,2.0,268300000.0,3.0,268400000.0,4.0,273854000.0,5.0,876872000.0,18.0,940132000.0,31.0,0.9549180327868496,0.3060880037223186,0.9327115766722021,0.49999875000312505,0.2222220987655007,0.5806449739854923,30326828.92682938,2.8027988091024785
362708,2019-10-08,14,500000.0,Topup,Mobile,135.155.xx.xx (HCM),120c8083149ed218,2019-10-08 14:00:00,256130700.0,2.0,256130700.0,2.0,256130700.0,2.0,256130700.0,2.0,256230700.0,3.0,559308700.0,15.0,0.9999999999999609,0.9996097267032795,0.45812035464493117,0.9999950000249999,0.6666644444518518,0.19999986666675557,37287221.8085188,0.013409419520915709
240878,2019-06-06,14,256000000.0,Transfer,Outside_bank,81.212.xx.xx (HN),7c4e35ea69c420e6,2019-06-06 14:00:00,256100000.0,2.0,264100000.0,3.0,279200000.0,5.0,279200000.0,5.0,283300000.0,6.0,1163695000.0,29.0,0.9172636103151534,0.9855277091422172,0.24344866996936274,0.39999920000160005,0.8333319444467593,0.20689648038052402,40127399.95606898,6.379680723899433
91021,2019-04-03,15,20000000.0,Transfer,Within_bank,78.186.xx.xx (DN),ad4c20fa86e7255c,2019-04-03 15:00:00,255700000.0,2.0,293700000.0,4.0,316637450.0,7.0,371637450.0,8.0,487637450.0,16.0,2625362015.0,92.0,0.8075481911567691,0.649329640289099,0.18574103198487776,0.2857138775516035,0.4374997265626709,0.17391302457467123,28536540.53950646,0.7008558017852465
157905,2019-10-21,12,4000000.0,Transfer,Within_bank,184.164.xx.xx (DN),d744e3c633218c0c,2019-10-21 12:00:00,254000000.0,2.0,254000000.0,2.0,264000000.0,3.0,265000000.0,4.0,312205800.0,9.0,575225800.0,30.0,0.9621212121211756,0.8455960779716185,0.5427534717670774,0.6666644444518518,0.3333329629633745,0.29999990000003335,19174186.941937685,0.20861380000677548
747140,2019-07-23,20,237053120.0,Transfer,Outside_bank,220.231.xx.xx (BD),3ec9dd803f4f0778,2019-07-23 20:00:00,253053120.0,2.0,299399120.0,3.0,299399120.0,3.0,428299129.0,6.0,1500343835.0,29.0,6831667400.0,97.0,0.8452032858346128,0.19955367097569204,0.21961605376163335,0.6666644444518518,0.10344824019026201,0.2989690413433978,70429553.56396355,3.3658188644441234
730040,2019-09-12,20,8000000.0,Transfer,Within_bank,50.13.xx.xx (HN),6638fc455bb933bc,2019-09-12 20:00:00,251790500.0,2.0,251790500.0,2.0,251790500.0,2.0,604710000.0,7.0,1160884409.0,16.0,1836988959.0,30.0,0.9999999999999603,0.2168954101269163,0.6319495842979608,0.9999950000249999,0.12499992187504883,0.5333331555556148,61232944.88901837,0.1306486241107347
704126,2019-04-06,8,1400000.0,Transfer,Outside_bank,42.74.xx.xx (HCM),9cc30010e816aa7f,2019-04-06 08:00:00,251400000.0,2.0,251400000.0,2.0,251400000.0,2.0,251400000.0,2.0,251400000.0,2.0,253400000.0,3.0,0.9999999999999601,0.9999999999999601,0.9921073401735994,0.9999950000249999,0.9999950000249999,0.6666644444518518,84466385.11204962,0.01657464088397594
644360,2019-10-18,6,111000000.0,Transfer,Outside_bank,72.37.xx.xx (DN),331bea848a07761d,2019-10-18 06:00:00,251000000.0,2.0,251000000.0,2.0,251000000.0,2.0,251000000.0,2.0,251000000.0,2.0,251000000.0,2.0,0.9999999999999601,0.9999999999999601,0.9999999999999601,0.9999950000249999,0.9999950000249999,0.9999950000249999,125499372.50313748,0.8844665737051088
212844,2019-07-25,18,250000000.0,Transfer,Outside_bank,12.178.xx.xx (HN),0a1a180157c81026,2019-07-25 18:00:00,250818936.0,2.0,250818936.0,2.0,250818936.0,2.0,250818936.0,2.0,252818936.0,3.0,529718936.0,8.0,0.99999999999996,0.9920892001538606,0.47726996114028897,0.9999950000249999,0.6666644444518518,0.37499953125058594,66214784.231519714,3.7755918546202354
775163,2019-07-29,10,250000000.0,Transfer,Outside_bank,219.19.xx.xx (HN),10d27af433c36d82,2019-07-29 10:00:00,250500000.0,2.0,250500000.0,2.0,250500000.0,2.0,250500000.0,2.0,250744000.0,4.0,1066243281.0,20.0,0.99999999999996,0.9990268959575902,0.23516584298175536,0.9999950000249999,0.49999875000312505,0.19999990000005,53312137.39393131,4.689363665025582
307314,2019-11-19,15,250000000.0,Transfer,Outside_bank,94.215.xx.xx (HN),a88c025e56e946b7,2019-11-19 15:00:00,250320000.0,2.0,250320000.0,2.0,252320000.0,3.0,322320000.0,4.0,424146438.0,8.0,1923842105.0,42.0,0.9920735573874051,0.5948888812782958,0.22046842456439417,0.6666644444518518,0.37499953125058594,0.19047614512472733,45805753.498630114,5.457829659049753
114106,2019-12-05,8,51000000.0,Transfer,Outside_bank,94.90.xx.xx (BD),3908b092415a124f,2019-12-05 08:00:00,250200000.0,2.0,250200000.0,2.0,250200000.0,2.0,433900000.0,3.0,617500000.0,8.0,716600000.0,12.0,0.99999999999996,0.4051821862348112,0.8617080658665802,0.9999950000249999,0.24999968750039064,0.6666661111115741,59716616.902819246,0.8540336449900887
14501,2019-11-13,20,3000000.0,Transfer,Within_bank,238.204.xx.xx (HN),c7c6e41f069ee38e,2019-11-13 20:00:00,250008500.0,2.0,250008500.0,2.0,250008500.0,2.0,731409500.0,6.0,1324035378.0,15.0,3625520639.0,43.0,0.9999999999999599,0.18882312674880664,0.36519868726087157,0.9999950000249999,0.1333332444445037,0.348837128177412,84314413.85711305,0.03558110485217533
367627,2019-11-07,15,100000000.0,Transfer,Outside_bank,77.7.xx.xx (HN),cb9708bbd2b1e812,2019-11-07 15:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,356785000.0,9.0,522547000.0,36.0,0.9999999999999599,0.700702103507695,0.682780687670187,0.9999950000249999,0.22222197530891633,0.24999993055557482,14515190.412447106,6.889334356522036
944922,2019-10-26,8,25200000.0,Transfer,Outside_bank,7.134.xx.xx (HP),8a0447d9b8c19d91,2019-10-26 08:00:00,250000000.0,2.0,250000000.0,2.0,287405000.0,4.0,287405000.0,4.0,317625000.0,5.0,998415000.0,9.0,0.8698526469615744,0.9048563557654181,0.3181292348372138,0.49999875000312505,0.7999984000032001,0.5555549382722909,110934876.73902585,0.2271603010771869
350535,2019-04-10,17,150000000.0,Transfer,Outside_bank,104.119.xx.xx (HP),761f89759231d094,2019-04-10 17:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250825000.0,4.0,0.9999999999999599,0.9999999999999599,0.9967108541811622,0.9999950000249999,0.9999950000249999,0.49999875000312505,62706093.234766915,2.3921120302996286
221977,2019-05-21,18,247500000.0,Payment,Credit_card_repayment,218.13.xx.xx (HN),5cdd93cd94f81b1f,2019-05-21 18:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,915990000.0,11.0,0.9999999999999599,0.9999999999999599,0.27292874376357523,0.9999950000249999,0.9999950000249999,0.1818180165290759,83271742.48023412,2.972196721579573
290483,2019-08-21,15,30000000.0,Payment,Credit_card_repayment,104.56.xx.xx (HCM),ab183e1f6a6e4dac,2019-08-21 15:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250500000.0,3.0,250500000.0,3.0,0.9999999999999599,0.9980039920159282,0.99999999999996,0.9999950000249999,0.6666644444518518,0.9999966666777778,83499721.66759443,0.35928263473049593
870590,2019-12-30,20,150000000.0,Transfer,Outside_bank,143.115.xx.xx (HN),980580377e1d2e3f,2019-12-30 20:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,400000000.0,3.0,1307000000.0,9.0,4223570000.0,28.0,0.9999999999999599,0.19127773527161293,0.30945385065240943,0.9999950000249999,0.22222197530891633,0.32142845663269404,150841731.84223863,0.9944197681107975
489903,2019-11-19,15,69000000.0,Transfer,Outside_bank,187.20.xx.xx (HN),a9c84b69fd22af28,2019-11-19 15:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,646300000.0,7.0,0.9999999999999599,0.9999999999999599,0.3868172675228162,0.9999950000249999,0.9999950000249999,0.2857138775516035,92328439.53080067,0.74733202846967
474184,2019-12-20,9,50000000.0,Transfer,Outside_bank,154.238.xx.xx (HN),e23cdc701dfef6ba,2019-12-20 09:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250100000.0,3.0,256400000.0,5.0,479450000.0,16.0,0.9999999999999599,0.9750390015600243,0.534779434768995,0.9999950000249999,0.39999920000160005,0.31249980468762206,29965606.27149608,1.6685796224835396
157905,2019-08-19,15,200000000.0,Transfer,Outside_bank,51.234.xx.xx (DN),d744e3c633218c0c,2019-08-19 15:00:00,250000000.0,2.0,250000000.0,2.0,254000000.0,3.0,254000000.0,3.0,585237000.0,9.0,662621000.0,13.0,0.9842519685038982,0.4340122036029773,0.8832152919994856,0.6666644444518518,0.3333329629633745,0.6923071597637233,50970806.94553312,3.9238146693200036
703498,2019-08-15,19,150000000.0,Transfer,Outside_bank,3.44.xx.xx (HN),c4daec9101a6f05a,2019-08-15 19:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,397000000.0,3.0,997000000.0,7.0,3389484000.0,24.0,0.9999999999999599,0.25075225677030843,0.2941450675087999,0.9999950000249999,0.2857138775516035,0.2916665451389395,141228441.15481618,1.062109011283058
720054,2019-10-14,22,150000000.0,Transfer,Within_bank,88.243.xx.xx (DN),5d6734d910ed3501,2019-10-14 22:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,253130000.0,6.0,398845001.0,17.0,0.9999999999999599,0.9876348121518197,0.6346575721529317,0.9999950000249999,0.33333277777870374,0.3529409688582536,23461456.846201856,6.393464863807866
781076,2019-11-02,12,247000000.0,Payment,Credit_card_repayment,170.198.xx.xx (NA),d53ccecd5985163f,2019-11-02 12:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,496000000.0,3.0,496000000.0,3.0,1055300000.0,8.0,0.9999999999999599,0.5040322580645059,0.47000852838055085,0.9999950000249999,0.6666644444518518,0.37499953125058594,131912335.10958111,1.8724556713729272
247615,2019-06-03,13,221500000.0,Payment,Credit_card_repayment,246.145.xx.xx (HN),388d180cf50bc7eb,2019-06-03 13:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,410000000.0,6.0,0.9999999999999599,0.9999999999999599,0.6097560975609607,0.9999950000249999,0.9999950000249999,0.33333277777870374,68333219.44463426,3.2414688170726964
62730,2019-08-15,11,50000000.0,Transfer,Outside_bank,87.49.xx.xx (HN),f5fb362d5563e9fc,2019-08-15 11:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,0.9999999999999599,0.9999999999999599,0.9999999999999599,0.9999950000249999,0.9999950000249999,0.9999950000249999,124999375.00312498,0.400001999999968
260475,2019-10-04,12,2000000.0,Transfer,Outside_bank,233.193.xx.xx (DN),9408c8babb32c49c,2019-10-04 12:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,462000000.0,3.0,494000000.0,4.0,976340000.0,10.0,0.9999999999999599,0.5060728744939169,0.5059712804965432,0.9999950000249999,0.49999875000312505,0.3999996000004,97633902.36609764,0.020484687711246032
155000,2019-11-05,21,200000000.0,Transfer,Within_bank,174.198.xx.xx (CT),57b73df9f8d47d26,2019-11-05 21:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,1591400000.0,15.0,0.9999999999999599,0.9999999999999599,0.1570943823048878,0.9999950000249999,0.9999950000249999,0.1333332444445037,106093262.6044916,1.885133844413546
112930,2019-10-29,0,50000000.0,Transfer,Outside_bank,245.222.xx.xx (HP),f79f7fb8a853cdbf,2019-10-29 00:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,0.9999999999999599,0.9999999999999599,0.9999999999999599,0.9999950000249999,0.9999950000249999,0.9999950000249999,124999375.00312498,0.400001999999968
372235,2019-10-18,12,249100000.0,Payment,Credit_card_repayment,82.6.xx.xx (TH),97d913559db64ebe,2019-10-18 12:00:00,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,250000000.0,2.0,1940100000.0,18.0,0.9999999999999599,0.9999999999999599,0.12885933714756906,0.9999950000249999,0.9999950000249999,0.11111104938275035,107783273.45373698,2.311119267563313
174208,2019-11-29,14,100000000.0,Transfer,Outside_bank,45.128.xx.xx (HN),6e0fe50e689ab62b,2019-11-29 14:00:00,249950000.0,2.0,249950000.0,2.0,249950000.0,2.0,339150000.0,3.0,445150000.0,5.0,1010520000.0,12.0,0.9999999999999599,0.5614961249017059,0.44051577405691683,0.9999950000249999,0.39999920000160005,0.4166663194447338,84209929.82505848,1.1875084115107644
599659,2019-10-18,14,190000000.0,Transfer,Outside_bank,228.55.xx.xx (HN),a0c1d7e8b7f9c247,2019-10-18 14:00:00,249850000.0,2.0,249850000.0,2.0,249850000.0,2.0,251350000.0,3.0,308300000.0,6.0,338760000.0,14.0,0.9999999999999599,0.8104119364255332,0.9100838351635107,0.9999950000249999,0.33333277777870374,0.42857112244919826,24197125.573481735,7.852172334392788
821218,2019-11-25,14,96175000.0,Transfer,Within_bank,51.150.xx.xx (HCM),f066522778f47397,2019-11-25 14:00:00,249475000.0,2.0,249475000.0,2.0,249475000.0,2.0,249735768.0,3.0,253735768.0,5.0,1295525768.0,14.0,0.9999999999999598,0.9832078542430414,0.19585543897880853,0.9999950000249999,0.39999920000160005,0.35714260204099857,92537488.7589366,1.0393085147418346
978286,2019-09-08,19,234905800.0,Transfer,Outside_bank,166.100.xx.xx (HCM),f71f56fe531a3c93,2019-09-08 19:00:00,249105800.0,2.0,249105800.0,2.0,249105800.0,2.0,376955800.0,4.0,1621330378.0,29.0,6268092515.0,154.0,0.9999999999999598,0.15364283762281944,0.25866407908307615,0.9999950000249999,0.06896549346017466,0.1883116760836574,40701896.80507164,5.771372305446757
376634,2019-08-23,15,40000.0,Topup,eWallet,160.100.xx.xx (HN),7a11e7974e324aa5,2019-08-23 15:00:00,249040000.0,2.0,249040000.0,2.0,249240000.0,4.0,249240000.0,4.0,249740000.0,8.0,257655000.0,17.0,0.9991975605841358,0.9979979178345079,0.9692806271952429,0.49999875000312505,0.4999993750007813,0.4705879584776715,15156167.555195557,0.0026391896140170045
904432,2019-11-04,13,149000000.0,Payment,Credit_card_repayment,200.198.xx.xx (NA),a4f54cac20ae5437,2019-11-04 13:00:00,249000000.0,2.0,249000000.0,2.0,249000000.0,2.0,249000000.0,2.0,469200000.0,8.0,599464024.0,23.0,0.9999999999999598,0.5306905370843876,0.7826991799594502,0.9999950000249999,0.24999968750039064,0.34782593572785403,26063641.885373093,5.716775907804411
769305,2019-06-21,20,240000000.0,Transfer,Within_bank,140.76.xx.xx (HN),4b2e441f00cb0b34,2019-06-21 20:00:00,249000000.0,2.0,249000000.0,2.0,249000000.0,2.0,249000000.0,2.0,249000000.0,2.0,864946000.0,12.0,0.9999999999999598,0.9999999999999598,0.2878792433284819,0.9999950000249999,0.9999950000249999,0.16666652777789354,72078773.26768894,3.3296904084180983
652844,2019-08-28,13,900000.0,Transfer,Outside_bank,68.203.xx.xx (HN),d524fd1e70277bfc,2019-08-28 13:00:00,248443317.0,2.0,248443317.0,2.0,248443317.0,2.0,248443317.0,2.0,248443317.0,2.0,479342317.0,8.0,0.9999999999999597,0.9999999999999597,0.5183004049275183,0.9999950000249999,0.9999950000249999,0.24999968750039064,59917714.72785659,0.01502059956871865
855748,2019-12-19,23,2092000.0,Transfer,Within_bank,30.27.xx.xx (TH),8bd83d3a6517440a,2019-12-19 23:00:00,246592000.0,2.0,246592000.0,2.0,246592000.0,2.0,496592000.0,3.0,1683592000.0,8.0,2046809000.0,12.0,0.9999999999999594,0.14646779029598533,0.8225447513666354,0.9999950000249999,0.24999968750039064,0.6666661111115741,170567274.52727124,0.012264955313367552
237040,2019-09-10,8,100000000.0,Transfer,Within_bank,82.56.xx.xx (HP),1adfc31891230cba,2019-09-10 08:00:00,245227000.0,2.0,245227000.0,2.0,245227000.0,2.0,250227000.0,3.0,850346000.0,7.0,1920044000.0,27.0,0.9999999999999591,0.2883849632972897,0.4428783923701725,0.9999950000249999,0.2857138775516035,0.25925916323734693,71112714.40269837,1.4062182949972086
755581,2019-06-25,9,145000000.0,Transfer,Within_bank,107.204.xx.xx (HCM),938e8d29ba1c2b4c,2019-06-25 09:00:00,245023259.0,2.0,245023259.0,2.0,245023259.0,2.0,245023259.0,2.0,245023259.0,2.0,245023259.0,2.0,0.9999999999999591,0.9999999999999591,0.9999999999999591,0.9999950000249999,0.9999950000249999,0.9999950000249999,122511016.94491526,1.1835670261816915
552847,2019-09-25,10,27000000.0,Payment,Credit_card_repayment,117.130.xx.xx (HCM),2b7b7a148a155a85,2019-09-25 10:00:00,244200000.0,2.0,244200000.0,2.0,244200000.0,2.0,440740000.0,3.0,940440000.0,11.0,2170775000.0,24.0,0.999999999999959,0.25966568840117116,0.4332277642777329,0.9999950000249999,0.1818180165290759,0.4583331423611907,90448920.64628306,0.29851102486435876
