CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
2726,1,0.09631064534187317,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 73.3x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+1.7445), BALANCE_COVERAGE_RATIO (+1.4846), TRANS_LV1 (+0.9574)","DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.4041), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (-0.2397), BALANCE_COVERAGE_RATIO × TRANS_LV2 (+0.2332)","TRANS_AMOUNT: 18,168,577.00 -> 11,429,346.51 (-6,739,230.49)",Payment,Credit_card_repayment,2019-07-12,Fri,11,2,18168577.0,NaN,iOS,16.73.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,18168577.0,1,18168577.0,1,18168577.0,1,19177450.0,2,19177450.0,2,41119310.0,3,247937.652,12070898.115384616,26,1.0833333333333333,0,3072.0,LOGIN,0.0,69.0,0.24098334436117985,-0.8686920959468655
2726,1,0.41103819012641907,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 80.7x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+2.0601), BALANCE_COVERAGE_RATIO (+1.6050), TRANS_LV1 (+0.8818)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.4481), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.2333), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.1980)","TRANS_AMOUNT: 20,000,000.00 -> 8,307,094.57 (-11,692,905.43)",Payment,Credit_card_repayment,2019-07-18,Thu,10,1,20000000.0,NaN,iOS,153.154.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,38168577.0,2,39177450.0,3,247937.652,12070898.115384616,26,5.958333333333333,0,3215.0,LOGIN,0.0,69.0,0.24098334436117985,-0.8686920959468655
2726,1,0.7859857678413391,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and unusual combination of high transaction amount and long inactivity period (combined score: 52.33), and transaction amount covers 38.4x monthly average balance.","TRANS_LV2 (+2.6784), DAYS_AMOUNT_COMBINED (+1.4612), BALANCE_COVERAGE_RATIO (+1.1220)","DAYS_AMOUNT_COMBINED × TRANS_LV2 (+2.0243), TRANS_AMOUNT_VS_30D_AVG_RATIO × TRANS_LV2 (-0.3936), BALANCE_COVERAGE_RATIO × TRANS_LV2 (+0.1793)","TRANS_AMOUNT: 9,511,000.00 -> 1,830,560.19 (-7,680,439.81)",Payment,Credit_card_repayment,2019-08-12,Mon,9,1,9511000.0,NaN,iOS,19.38.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,9511000.0,1,9511000.0,1,9511000.0,1,9511000.0,1,9511000.0,1,29511000.0,2,247937.652,12070898.115384616,26,24.958333333333332,0,3814.0,LOGIN,0.0,81.0,0.24098334436117985,-0.8686920959468655
2726,1,0.3585490584373474,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 84.7x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+2.0797), BALANCE_COVERAGE_RATIO (+1.7425), TRANS_LV1 (+0.9063)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.4463), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.3547), HOURS_SINCE_SEC_EVENT × BALANCE_COVERAGE_RATIO (+0.2642)","TRANS_AMOUNT: 21,000,001.00 -> 7,343,499.53 (-13,656,501.47)",Payment,Credit_card_repayment,2019-08-17,Sat,10,1,21000001.0,NaN,iOS,230.102.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,21000001.0,1,21000001.0,1,23345251.0,2,23345251.0,2,37717451.0,5,57717451.0,6,247937.652,12070898.115384616,26,0.9583333333333334,0,3935.0,LOGIN,0.0,100.0,0.24098334436117985,-0.8686920959468655
2726,1,0.22006013989448547,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 42.6x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+1.8002), BALANCE_COVERAGE_RATIO (+1.2843), TRANS_LV1 (+0.9786)","DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.2827), HOURS_SINCE_SEC_EVENT × BALANCE_COVERAGE_RATIO (+0.2349), BALANCE_COVERAGE_RATIO × TRANS_LV2 (+0.2332)","TRANS_AMOUNT: 10,571,000.00 -> 3,035,990.93 (-7,535,009.07)",Payment,Credit_card_repayment,2019-09-18,Wed,10,1,10571000.0,NaN,iOS,96.220.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,10571000.0,1,10571000.0,1,10571000.0,1,10571000.0,1,10571000.0,1,22321000.0,4,247937.652,12070898.115384616,26,7.083333333333333,0,4703.0,LOGIN,0.0,118.0,0.24098334436117985,-0.8686920959468655
2726,1,0.13428211212158203,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 28.2x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+1.5571), BALANCE_COVERAGE_RATIO (+1.2273), TRANS_LV1 (+0.8972)","TRANS_AMOUNT_VS_30D_AVG_RATIO × TRANS_LV2 (-0.3936), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.1984), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.1964)","TRANS_AMOUNT: 7,000,000.00 -> 2,939,005.85 (-4,060,994.15)",Payment,Credit_card_repayment,2019-10-11,Fri,9,1,7000000.0,NaN,Android,16.93.xx.xx (HP),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,7000000.0,1,7000000.0,1,7000000.0,1,7000000.0,1,7000000.0,1,27571000.0,3,247937.652,12070898.115384616,26,14.083333333333334,0,5254.0,LOGIN,0.0,126.0,0.24098334436117985,-0.8686920959468655
2726,1,0.12855133414268494,"Flagged due to: transaction amount covers 201.7x monthly average balance, and unusual combination of high transaction amount shortly after a security credential update (combined score: 152.67), and recent security credential modification (5495.0 hours ago).","BALANCE_COVERAGE_RATIO (+1.9384), SEC_AMOUNT_COMBINED (+0.6373), HOURS_SINCE_SEC_EVENT (+0.3779)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2368), HOURS_SINCE_SEC_EVENT × BALANCE_COVERAGE_RATIO (+0.2259), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.1779)","TRANS_AMOUNT: 50,000,000.00 -> 40,407,657.62 (-9,592,342.38)",Transfer,Outside_bank,2019-10-21,Mon,10,1,50000000.0,999400,iOS,38.76.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,67000000.0,3,247937.652,12070898.115384616,26,10.041666666666666,1,5495.0,LOGIN,0.0,138.0,0.24098334436117985,-0.8686920959468655
2726,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and unusual combination of high transaction amount and long inactivity period (combined score: 56.04), and transaction amount covers 60.5x monthly average balance.","TRANS_LV2 (+2.6784), DAYS_AMOUNT_COMBINED (+1.9479), BALANCE_COVERAGE_RATIO (+1.2465)","DAYS_AMOUNT_COMBINED × TRANS_LV2 (+2.0243), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (-0.4044), TRANS_AMOUNT_VS_30D_AVG_RATIO × TRANS_LV2 (-0.3936)","TRANS_AMOUNT: 15,000,000.00 -> 1,697,330.47 (-13,302,669.53)",Payment,Credit_card_repayment,2019-11-19,Tue,10,1,15000000.0,NaN,iOS,4.225.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,15000000.0,1,15000000.0,1,15000000.0,1,15000000.0,1,15000000.0,1,65590000.0,3,247937.652,12070898.115384616,26,28.708333333333332,0,6191.0,LOGIN,0.0,145.0,0.24098334436117985,-0.8686920959468655
2726,1,0.15456515550613403,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 34.2x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+1.5556), BALANCE_COVERAGE_RATIO (+1.2170), TRANS_LV1 (+0.8912)","TRANS_AMOUNT_VS_30D_AVG_RATIO × TRANS_LV2 (-0.3936), HOURS_SINCE_SEC_EVENT × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.2513), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.1987)","TRANS_AMOUNT: 8,475,927.00 -> 1,830,562.45 (-6,645,364.55)",Payment,Credit_card_repayment,2019-12-11,Wed,15,1,8475927.0,NaN,iOS,158.226.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,8475927.0,1,8475927.0,1,8475927.0,1,8475927.0,1,8475927.0,1,33475927.0,3,247937.652,12070898.115384616,26,19.041666666666668,0,6724.0,LOGIN,0.0,153.0,0.24098334436117985,-0.8686920959468655
2746,1,0.17426162958145142,"Flagged due to: transaction amount is 9.9x higher than historical average, and transaction amount covers 15.9x monthly average balance, and unusual combination of high transaction amount shortly after a security credential update (combined score: 149.87).","TRANS_AMOUNT_Z_SCORE (+2.0929), BALANCE_COVERAGE_RATIO (+0.7655), SEC_AMOUNT_COMBINED (+0.4843)","HOURS_SINCE_SEC_EVENT × BALANCE_COVERAGE_RATIO (+0.2702), TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (-0.1586), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1398)","TRANS_AMOUNT: 37,000,000.00 -> 26,880,518.91 (-10,119,481.09)",Transfer,Outside_bank,2019-10-31,Thu,20,2,37000000.0,47455,iOS,98.222.xx.xx (HCM),M,2019-03-14,1994-09-14,0,2019-03-19,BRANCH,1,SMART_OTP,Businessman,37000000.0,1,37000000.0,1,40000000.0,2,40000000.0,2,40250000.0,3,50600000.0,8,2326980.4777777777,3754920.4545454546,88,0.16666666666666666,2,5431.0,LOGIN_FINGER,0.21794869000657818,78.0,0.22971848721655996,-1.3284168158127188
2749,1,0.05103955417871475,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 72.54), and long inactivity period (59.6 days since last transaction), and transaction amount covers 11.3x monthly average balance.","DAYS_AMOUNT_COMBINED (+1.4280), DAYS_SINCE_LAST_TRANS (+0.9531), BALANCE_COVERAGE_RATIO (+0.3572)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.3505), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.1422), DAYS_SINCE_LAST_TRANS × DAYS_AMOUNT_COMBINED (+0.1325)","TRANS_AMOUNT: 47,345,000.00 -> 42,468,254.05 (-4,876,745.95)",Transfer,Within_bank,2019-11-09,Sat,15,7,47345000.0,691412,iOS,32.53.xx.xx (HCM),M,2019-09-10,1995-04-10,0,2019-09-11,BRANCH,0,SMART_OTP,Commercial associate,47345000.0,1,47345000.0,1,47345000.0,1,47345000.0,1,47345000.0,1,47345000.0,1,4173760.8725,13997812.5,16,59.625,1,1302.0,LOGIN,0.0,23.0,0.351174317757293,-1.1656851067362646
